x,y
96,187
96,188
97,189
98,188
99,188
100,189
99,190
100,192
100,193
100,194
101,194
100,195
101,196
102,196
102,194
102,192
103,191
104,191
103,192
103,193
103,194
104,194
104,196
104,195
106,195
106,193
105,193
105,192
106,192
106,191
106,189
107,192
108,192
108,191
108,190
109,190
110,190
111,190
112,190
110,191
109,193
108,194
110,195
109,196
109,197
108,196
108,195
107,195
106,196
105,197
104,197
104,198
103,197
102,197
102,198
103,200
104,199
105,199
106,199
106,198
107,198
107,199
107,200
107,201
106,201
105,201
106,202
105,202
104,202
105,203
106,203
106,204
107,206
106,206
105,206
104,206
104,205
104,204
103,205
102,204
101,203
103,203
103,202
103,201
102,201
101,201
100,197
100,198
100,199
100,201
99,202
98,202
99,203
99,205
97,205
97,203
94,204
94,205
95,205
95,206
97,206
98,206
101,207
102,207
102,208
103,208
103,209
101,209
100,209
100,208
99,208
99,209
97,209
94,207
93,207
95,208
96,210
97,211
98,211
99,210
99,212
101,211
102,211
102,213
103,213
103,212
104,211
105,211
104,210
105,210
106,209
108,208
109,209
111,209
111,210
110,210
107,213
106,213
104,212
104,213
104,214
105,214
104,215
103,214
102,214
101,215
99,214
99,215
99,216
100,216
98,216
97,217
98,218
97,219
98,219
99,218
100,218
101,217
101,220
102,220
103,220
104,220
104,221
104,222
105,222
105,221
106,221
105,220
105,219
103,219
103,217
104,217
104,216
105,216
105,217
106,218
106,217
106,216
107,216
108,215
106,214
107,214
108,214
108,213
111,214
112,213
113,212
112,215
111,215
111,216
109,216
109,217
110,217
111,218
109,219
108,218
107,221
107,222
108,221
109,221
110,221
111,220
113,223
111,223
110,222
110,223
111,224
113,224
114,225
114,226
113,225
112,227
112,229
110,227
109,226
110,226
110,225
109,225
107,224
107,223
106,223
105,223
106,225
107,226
106,226
107,227
108,227
108,228
107,230
106,229
106,230
106,231
105,230
105,229
105,228
104,227
103,226
104,224
101,222
100,223
100,222
99,222
98,220
98,221
97,223
98,223
98,225
99,224
100,224
99,227
101,226
102,227
101,228
100,229
102,229
104,230
102,230
101,231
99,231
99,230
98,230
97,230
95,228
95,222
96,222
96,221
96,220
95,219
94,219
95,218
96,217
95,217
94,217
93,217
93,216
95,215
96,215
96,214
96,213
94,212
94,211
93,211
93,210
93,209
92,210
91,210
90,211
92,211
93,212
93,213
92,213
93,214
90,217
90,218
90,219
89,218
89,217
89,216
89,214
87,212
87,213
85,215
84,216
85,217
84,218
83,219
83,217
82,217
83,216
84,214
83,213
82,213
81,212
81,213
81,214
80,215
81,216
80,216
80,217
81,218
81,219
80,218
79,219
78,217
79,217
79,216
78,216
79,215
77,216
77,215
77,214
78,213
80,213
80,212
80,211
79,211
78,211
78,212
77,212
77,211
77,210
77,209
75,209
75,210
76,211
76,212
75,212
75,213
76,213
75,215
74,215
74,216
75,216
75,217
75,218
73,218
72,218
72,217
72,216
71,215
69,215
67,215
69,213
69,212
71,212
72,214
72,213
72,211
71,211
72,210
71,209
70,208
72,207
74,208
73,207
72,206
72,205
71,204
70,204
70,206
69,206
69,205
68,206
68,208
69,209
67,209
68,210
66,210
66,212
66,213
65,214
65,212
64,210
65,209
65,208
64,208
63,208
63,209
62,209
61,209
62,208
63,207
64,206
65,205
64,205
63,205
62,206
61,205
61,204
63,204
64,203
63,203
62,202
63,201
64,201
66,201
67,203
67,202
67,201
67,200
66,199
66,198
67,199
68,201
68,202
68,204
69,203
70,202
70,200
71,201
72,200
72,202
72,203
74,202
74,203
75,202
75,201
74,201
75,199
74,200
73,200
73,199
72,199
72,198
72,197
72,196
72,195
70,195
69,196
70,196
70,197
70,198
71,198
71,199
69,199
69,198
69,197
68,197
67,197
67,196
68,194
68,193
67,195
66,195
65,196
65,197
64,198
63,198
63,196
63,195
64,196
64,195
64,194
64,193
63,193
62,193
63,192
62,192
61,192
62,191
63,190
62,189
61,190
60,190
60,189
58,190
59,192
60,191
60,192
60,193
61,193
61,194
61,195
60,196
60,195
59,195
59,196
58,193
57,192
56,193
56,195
57,195
58,196
58,197
59,197
59,198
60,197
61,198
60,198
59,199
59,200
59,201
61,201
60,201
60,202
58,202
58,201
57,201
57,200
56,200
56,198
55,198
55,199
54,199
55,201
54,201
53,200
53,201
53,202
53,203
54,202
55,202
56,202
57,202
57,203
57,204
58,205
59,205
59,206
61,206
60,208
58,208
57,208
57,207
56,206
56,205
53,204
53,205
55,207
55,208
54,208
54,209
56,209
56,210
57,210
59,212
60,211
60,212
60,213
61,214
60,214
59,213
59,214
58,214
58,215
59,215
60,215
61,215
61,216
62,215
63,216
63,214
64,215
64,216
65,216
64,218
62,217
58,216
56,216
57,215
56,214
55,213
55,211
54,211
53,212
53,210
52,208
51,208
51,206
49,207
49,208
49,209
51,209
50,211
51,211
52,213
51,213
50,213
50,214
50,215
51,214
52,214
52,215
52,216
53,215
54,215
54,216
54,217
53,218
52,218
51,219
51,220
52,219
54,218
55,218
54,219
53,220
52,221
53,221
55,221
56,221
56,220
56,219
56,218
57,218
59,218
58,219
58,220
59,220
59,221
60,221
60,220
60,219
61,219
62,219
62,221
62,220
63,220
63,221
63,222
64,222
64,221
64,220
65,220
66,221
67,222
66,219
66,218
66,217
67,216
68,218
69,218
70,218
70,219
69,219
69,220
70,220
72,221
73,219
75,219
76,218
77,219
76,220
75,221
76,221
79,221
80,221
81,221
82,221
82,222
84,222
84,220
86,219
90,221
91,221
90,222
91,223
92,223
93,227
94,228
95,230
94,231
93,231
93,230
92,229
92,230
91,231
90,231
93,232
94,234
95,234
95,235
96,233
97,234
97,235
98,235
99,235
99,234
100,233
100,234
103,235
104,234
103,233
103,232
105,233
106,236
105,236
104,236
104,238
103,237
102,237
100,237
100,236
99,236
98,236
97,236
96,236
94,237
93,237
92,236
93,238
92,238
91,238
91,239
92,240
95,241
96,241
95,238
96,239
99,238
98,239
97,241
98,242
98,243
98,244
99,244
100,244
101,244
100,243
101,243
102,243
102,242
101,242
102,240
103,239
103,240
104,242
104,243
103,243
102,245
102,246
103,245
104,244
105,244
106,245
108,244
106,242
107,241
108,240
107,240
106,240
106,239
107,239
109,239
109,238
107,237
107,236
108,237
109,237
111,238
110,237
110,236
109,234
108,233
107,233
108,232
108,231
109,231
111,233
111,234
118,236
117,232
119,235
120,235
120,234
119,234
119,233
119,232
118,231
117,231
116,230
118,230
119,230
119,229
119,228
121,227
121,229
123,230
124,230
123,231
122,233
122,234
123,234
124,234
124,235
123,235
123,236
124,236
124,237
123,238
122,237
122,236
121,237
120,236
119,236
119,237
120,238
121,239
122,239
120,240
121,241
123,240
123,239
124,239
125,240
127,240
127,241
125,241
123,241
123,242
121,242
121,244
122,245
123,244
123,243
124,244
125,245
126,244
129,244
128,246
129,247
128,247
127,247
126,247
125,246
125,247
124,247
126,248
126,249
128,249
129,248
130,249
130,248
130,247
130,246
131,245
131,244
132,244
133,246
132,247
131,247
132,249
131,250
134,249
135,250
135,249
135,248
136,248
137,248
138,247
136,246
135,246
135,245
135,244
134,245
134,244
132,243
133,242
132,242
131,241
130,240
131,240
132,240
132,239
134,237
134,236
130,238
130,237
129,236
129,237
128,238
127,238
126,239
126,238
126,237
127,236
128,236
128,235
126,235
126,234
125,233
126,233
127,234
127,233
127,232
126,232
125,231
126,230
126,231
127,231
128,232
132,231
134,234
136,235
138,236
137,234
136,234
135,233
134,233
133,232
134,232
135,230
136,231
137,232
138,232
137,231
137,230
137,229
136,229
136,228
137,228
137,227
136,227
135,227
136,226
137,225
136,225
134,223
133,223
133,224
132,223
131,224
131,225
132,225
133,225
133,226
133,228
134,228
134,229
133,229
132,229
132,228
132,227
131,228
130,229
129,227
128,225
124,228
121,224
119,225
119,223
119,222
120,222
119,221
119,220
120,217
123,222
123,223
130,221
129,219
130,218
129,217
130,215
132,216
133,218
134,218
135,217
136,218
135,218
133,220
132,221
132,222
133,222
134,221
135,221
135,220
136,220
136,221
135,223
137,224
138,223
138,224
139,226
139,229
139,230
140,228
140,227
140,225
139,225
139,224
140,223
139,223
139,222
138,222
137,222
138,220
138,219
139,220
139,219
140,219
140,218
139,217
138,217
136,216
136,215
137,216
138,215
137,214
138,213
140,215
140,214
140,213
139,212
138,212
138,211
139,211
140,208
140,209
141,211
142,212
143,213
142,211
144,210
144,211
145,211
146,210
146,209
145,210
143,209
143,208
144,208
145,208
145,207
143,207
142,207
142,206
142,205
141,205
141,206
139,204
139,205
139,207
138,206
137,207
137,206
137,205
136,206
135,206
134,206
135,208
135,209
136,209
138,209
138,210
137,210
136,211
135,210
134,211
133,211
133,212
134,213
133,215
133,214
132,213
130,214
131,213
132,212
130,211
131,211
133,210
133,209
132,209
131,209
131,208
130,208
124,207
124,208
124,209
123,209
123,210
123,212
122,212
122,214
121,213
121,211
121,210
122,208
122,207
116,206
115,207
114,211
114,210
113,207
112,208
112,207
112,206
113,205
114,205
115,204
115,203
113,203
113,204
111,203
111,204
111,206
110,206
109,207
108,207
108,206
109,205
108,204
108,202
110,202
109,201
110,201
109,199
110,198
111,198
111,200
111,202
112,201
112,200
113,200
114,200
113,199
113,198
112,198
112,197
112,195
112,191
113,192
114,193
115,194
114,195
121,198
124,196
123,197
123,199
123,200
122,201
125,200
125,201
126,201
127,201
127,202
128,202
126,202
123,203
122,203
124,206
125,205
126,204
127,205
127,206
128,205
128,204
129,204
131,206
134,204
134,203
134,202
133,200
133,199
132,199
131,199
130,201
130,199
129,199
128,200
129,197
129,196
129,195
128,196
127,196
126,198
126,197
125,197
126,195
125,194
125,193
126,194
127,194
127,193
127,192
127,191
128,192
129,192
129,191
130,192
130,194
131,195
132,194
132,193
131,192
132,192
133,191
132,189
133,190
135,191
133,192
133,193
134,193
134,194
133,195
134,195
134,196
135,195
135,194
137,195
137,196
139,198
138,198
137,199
136,198
136,197
135,198
134,197
134,198
134,199
134,201
135,202
135,203
137,204
138,203
136,202
136,201
137,200
138,201
139,200
140,202
140,201
140,200
141,200
143,199
143,198
142,198
140,198
140,197
140,196
139,195
138,194
140,194
140,195
141,195
141,196
143,196
144,195
143,194
143,193
144,194
145,194
145,196
145,197
146,198
147,197
147,198
147,199
149,198
149,197
150,196
149,195
150,195
151,195
151,196
152,196
153,196
154,197
153,197
152,197
151,197
150,198
151,199
152,199
153,199
152,201
150,200
149,202
148,200
147,201
146,202
145,203
145,201
146,200
145,200
144,200
143,200
143,201
143,202
142,204
143,204
143,206
145,206
146,206
146,207
147,208
148,206
147,205
147,204
148,204
149,204
149,205
149,206
150,207
150,206
151,206
151,205
150,203
151,203
153,203
154,202
153,205
153,206
154,206
154,207
153,208
152,207
152,208
151,208
151,209
152,210
154,209
155,210
155,211
153,211
152,212
151,213
151,212
150,212
150,211
150,210
150,209
149,210
149,211
148,210
147,211
148,212
149,212
150,214
151,214
151,215
150,215
149,214
149,215
148,216
147,216
146,214
145,214
144,214
144,215
144,216
145,217
146,217
146,218
146,219
145,219
143,218
143,219
144,219
144,220
142,220
141,223
143,222
144,223
144,224
145,223
148,227
149,227
149,225
149,224
148,223
148,222
147,222
146,222
147,221
149,222
149,221
149,220
148,219
147,218
148,217
150,218
150,219
151,218
151,221
152,220
153,220
154,220
153,219
154,219
154,217
153,217
152,217
153,216
152,215
154,214
154,215
154,216
155,216
156,217
156,216
155,215
156,214
156,213
157,214
157,215
157,216
158,216
159,216
158,218
157,219
157,220
157,221
157,222
156,223
155,219
155,220
155,221
154,222
153,222
152,222
154,223
155,224
155,225
154,224
153,225
153,226
152,227
154,227
154,226
155,226
157,227
156,225
158,224
158,225
160,225
161,225
162,226
164,225
163,225
162,225
160,224
160,223
160,222
161,221
162,221
162,220
162,219
162,218
160,217
163,217
164,218
164,216
161,216
160,215
161,215
161,214
161,211
161,210
160,211
159,212
159,213
158,213
158,212
157,212
158,211
157,209
159,208
156,208
156,207
157,206
156,206
155,205
155,204
157,204
155,202
156,201
157,200
159,201
158,203
160,202
159,204
158,205
158,206
159,205
160,205
162,205
162,206
161,206
162,208
162,209
163,208
164,209
165,209
166,208
167,208
166,209
166,210
166,211
164,211
163,212
163,213
163,214
165,214
166,215
166,214
166,213
166,212
167,212
167,213
168,215
169,215
169,217
168,218
168,216
167,216
166,217
166,218
166,219
167,220
166,221
165,221
165,220
164,220
164,222
163,222
163,223
164,223
165,223
166,223
167,224
168,225
168,223
168,222
170,222
171,222
170,224
170,225
173,223
173,222
172,222
174,223
174,222
174,221
173,221
174,219
175,220
176,222
177,223
178,221
176,221
176,220
178,219
177,219
176,217
176,218
175,219
174,218
172,217
171,219
172,220
171,220
170,220
169,219
170,219
171,218
171,217
170,217
171,215
173,216
174,216
174,215
173,215
173,213
172,212
171,214
169,214
169,213
168,212
167,211
168,211
168,210
169,210
170,209
170,207
171,207
171,206
172,207
172,208
173,210
173,211
174,211
174,209
175,210
176,210
175,212
176,212
177,212
177,214
178,215
178,214
179,213
179,212
178,210
179,209
177,208
178,208
179,208
179,207
179,205
177,205
177,206
176,207
175,206
173,205
172,205
173,204
174,204
175,204
176,204
177,203
178,204
179,204
179,203
178,203
178,201
179,201
180,200
178,199
177,199
177,200
176,200
174,199
172,198
171,198
173,200
174,201
174,202
173,202
172,201
171,201
170,201
169,200
168,200
168,201
169,202
169,203
170,202
171,203
170,204
169,205
168,204
168,203
167,204
167,205
167,206
167,207
166,205
165,207
165,206
165,205
165,204
166,202
165,202
164,202
163,202
162,202
162,200
163,201
164,200
166,200
167,200
166,199
164,199
164,198
164,197
163,198
163,199
162,198
161,198
160,199
159,199
158,199
159,198
158,197
157,197
156,196
157,196
159,196
161,196
162,196
162,195
161,194
162,194
163,195
162,193
163,193
163,194
165,195
167,197
168,198
170,197
171,196
171,195
169,196
168,195
167,194
169,193
170,194
171,194
172,194
173,194
174,193
174,194
175,194
175,195
173,196
174,197
175,197
176,197
176,198
177,198
179,198
180,196
179,197
178,197
178,196
178,195
179,194
179,193
177,194
176,194
177,193
178,192
178,191
177,190
178,190
179,190
179,189
179,187
179,186
178,186
177,185
177,186
177,189
176,188
174,189
174,190
176,191
176,192
175,192
173,191
173,192
171,192
171,191
170,191
170,190
170,189
171,188
173,188
172,187
170,187
169,190
169,191
168,191
167,190
165,191
165,192
165,193
163,191
163,190
163,188
164,189
166,188
165,187
164,187
162,186
162,184
161,183
162,183
163,183
163,184
163,185
165,186
166,186
165,185
165,184
166,185
167,184
167,183
168,184
171,185
172,184
171,184
170,182
169,183
169,182
169,181
167,181
166,181
166,182
166,183
165,182
164,181
164,182
163,182
163,181
162,180
164,179
164,178
165,179
165,178
166,178
168,179
169,180
170,180
171,180
172,179
173,179
174,179
174,178
175,179
175,180
174,180
174,181
173,181
173,182
174,184
174,183
175,182
175,183
176,181
177,182
177,181
179,182
178,180
178,178
177,178
176,178
175,177
176,176
176,175
175,175
175,173
177,173
176,171
176,170
175,172
174,173
173,173
173,176
173,177
171,173
170,174
168,173
169,175
170,175
170,176
169,176
168,175
167,176
167,175
167,174
166,172
166,171
163,171
162,172
163,172
165,173
165,174
164,174
163,175
164,177
163,177
162,175
162,174
161,173
161,176
161,178
160,178
160,177
160,176
159,175
159,174
157,176
156,173
155,173
154,172
155,172
155,171
155,169
156,169
157,169
157,170
158,171
159,172
161,171
161,170
161,169
159,169
159,168
158,166
157,165
154,165
155,166
156,167
157,167
156,166
156,165
157,164
156,164
155,164
155,163
155,162
156,163
156,162
157,162
158,162
157,163
158,163
158,164
161,165
162,165
163,165
163,166
163,168
164,168
165,169
166,170
167,170
165,167
167,166
167,168
169,168
169,170
169,171
169,172
170,172
170,170
172,171
172,170
172,169
174,170
176,169
175,168
174,167
174,168
173,168
172,168
171,168
170,168
172,162
168,165
167,165
166,162
165,164
164,165
164,163
163,163
162,163
161,163
160,162
161,161
162,159
163,159
162,156
162,155
161,155
160,155
159,155
159,156
159,157
160,159
159,159
159,160
157,161
157,160
157,159
157,158
156,158
156,157
157,156
154,157
155,156
154,156
154,155
153,155
153,154
152,153
153,153
154,152
157,153
157,152
158,152
158,151
159,152
161,151
162,152
162,151
161,149
160,149
157,149
157,148
154,149
155,148
154,146
156,146
157,145
156,144
157,142
158,142
158,143
159,143
160,142
159,144
158,146
160,145
160,146
161,147
162,148
162,149
163,148
163,147
163,146
162,145
161,144
162,144
163,144
164,140
164,139
163,138
163,137
162,138
162,139
162,140
159,139
161,137
162,136
163,134
164,134
162,132
161,132
162,133
161,135
160,136
159,136
159,135
160,134
159,133
158,133
156,134
156,135
157,136
157,137
156,137
153,138
152,140
153,140
154,140
155,140
156,140
157,140
156,141
155,142
154,142
155,143
154,143
154,144
153,144
153,145
152,144
152,143
151,142
151,141
150,141
150,143
149,143
148,143
146,144
145,145
148,145
150,144
151,146
150,147
152,148
153,149
150,149
150,150
149,150
149,151
150,152
149,152
148,152
148,151
148,150
147,150
148,149
148,148
147,148
146,149
145,149
146,151
146,152
144,151
144,152
142,150
143,150
144,149
143,148
144,148
145,147
143,147
142,146
140,146
140,147
141,147
142,148
141,149
138,148
138,149
138,150
139,150
139,152
140,152
141,152
140,153
139,156
140,155
141,156
142,154
142,155
142,156
143,156
144,155
144,154
144,153
145,154
145,156
145,155
146,156
147,157
148,155
149,156
149,157
149,159
148,159
147,158
147,159
147,160
148,161
146,161
145,161
144,161
145,160
144,159
145,159
145,158
144,157
143,157
142,157
142,158
142,159
141,158
140,159
138,158
138,160
138,161
138,162
140,161
141,162
142,161
143,162
140,163
140,164
141,164
141,165
139,165
137,165
137,164
136,163
134,164
135,165
135,166
136,166
137,166
139,166
139,167
139,168
140,167
141,168
141,167
141,166
142,166
143,165
144,166
144,165
144,163
144,162
145,162
145,167
144,167
144,168
145,168
146,167
149,169
149,168
149,165
150,163
151,166
151,167
152,167
153,167
153,168
154,170
153,170
152,170
151,169
152,172
150,171
149,171
148,170
147,169
149,173
148,174
148,173
148,172
146,171
146,173
145,172
145,170
144,170
144,171
144,172
144,173
143,172
142,171
142,172
141,173
141,172
140,171
138,171
137,171
138,173
137,173
138,174
140,174
141,176
142,173
143,173
143,174
144,174
145,175
144,176
144,177
145,177
145,176
146,175
146,176
147,176
147,177
147,178
146,179
145,179
144,178
143,177
142,178
143,178
143,179
143,182
145,182
145,181
147,179
148,180
149,180
149,179
150,180
150,183
150,184
151,183
152,183
151,182
151,180
151,179
152,179
151,178
150,175
149,175
150,176
152,177
152,176
153,174
155,175
153,176
153,177
154,178
153,179
154,179
155,179
156,177
156,178
157,179
156,180
155,182
155,183
156,183
157,183
158,182
158,181
159,181
160,180
161,180
161,181
160,181
159,182
160,184
160,186
159,186
158,185
157,185
156,185
156,186
155,187
156,187
156,189
157,189
157,188
159,188
159,189
160,188
161,188
160,189
160,190
159,191
161,191
162,191
161,193
160,194
159,193
159,194
158,194
157,193
158,192
157,192
156,194
155,195
154,195
153,195
153,194
154,191
153,190
154,189
153,189
152,187
152,186
151,185
150,185
151,186
151,187
150,188
150,189
151,190
152,191
152,192
151,192
150,193
149,191
148,194
147,193
147,191
147,190
147,189
149,188
148,185
148,184
148,183
147,183
146,184
147,185
146,185
145,185
145,186
144,186
144,187
145,187
146,188
146,189
145,188
144,188
144,189
144,190
143,188
142,188
143,187
143,186
142,187
141,188
140,189
140,188
139,186
139,185
140,184
142,184
142,183
141,182
140,183
139,184
139,182
139,181
140,179
140,178
139,178
139,177
138,176
136,174
135,175
136,177
135,177
134,178
135,178
136,179
137,180
137,181
135,181
136,182
135,183
137,184
137,185
136,185
137,186
137,187
136,188
137,189
136,190
136,191
137,190
138,191
138,192
140,192
139,191
138,189
138,188
138,187
137,188
135,189
134,187
134,186
134,185
133,186
132,187
132,186
133,185
132,183
132,182
133,183
134,182
134,181
133,181
134,180
133,180
132,179
130,181
131,180
131,179
130,179
130,177
130,176
129,176
128,176
130,174
131,176
132,176
132,177
133,176
134,175
133,174
133,173
133,171
134,170
135,170
135,169
135,168
135,167
134,167
134,168
133,168
133,170
130,170
130,169
132,169
130,167
131,166
132,165
131,164
131,165
130,165
129,165
128,164
127,163
128,163
130,164
130,163
131,163
131,162
133,163
133,162
132,160
132,159
134,160
135,161
135,162
136,162
136,161
137,161
137,160
137,159
137,158
136,159
135,158
137,154
138,153
136,152
136,155
134,156
133,154
133,155
133,156
133,157
134,157
134,158
134,159
133,158
132,158
131,158
131,159
130,160
129,158
129,157
127,157
127,158
126,159
126,160
126,162
126,163
125,162
125,161
125,158
124,157
123,159
122,160
122,159
122,158
121,158
120,158
120,160
121,162
122,161
123,161
122,162
123,163
124,163
122,165
123,165
125,164
126,164
125,166
123,167
122,167
121,166
120,166
119,166
120,165
120,164
120,163
119,164
118,164
117,163
116,164
117,166
115,167
113,167
115,168
117,168
116,169
117,170
118,172
118,171
118,170
118,169
119,168
121,168
122,168
122,169
122,170
121,171
122,172
120,173
119,172
120,172
121,172
121,173
122,174
121,174
121,175
120,177
121,178
121,179
121,180
121,181
121,182
122,183
122,182
123,180
122,179
123,179
123,178
124,178
123,177
122,176
122,175
123,175
125,176
125,175
125,174
124,174
124,173
125,172
126,171
126,170
125,170
124,171
124,170
125,169
126,169
127,168
127,170
128,169
129,169
129,170
128,170
129,171
131,172
130,172
129,172
127,172
126,173
127,173
128,173
128,174
127,175
126,176
126,177
125,177
125,178
126,178
127,178
128,178
125,180
125,181
126,181
128,180
129,180
129,181
128,183
129,183
130,183
130,184
130,185
130,186
129,184
127,185
128,186
127,187
129,190
128,190
127,190
126,190
126,191
125,191
125,189
123,190
125,188
125,187
124,186
123,186
121,184
120,184
121,185
122,186
122,187
121,188
120,188
121,189
121,190
121,191
116,187
114,188
114,190
114,189
113,189
113,188
111,187
110,188
109,187
108,186
107,186
108,185
109,184
110,185
110,184
112,185
115,184
115,183
114,183
111,183
110,183
111,182
112,181
113,180
113,178
114,177
114,176
113,176
113,177
110,179
111,181
110,180
109,180
109,182
108,182
108,181
108,179
107,179
107,180
106,180
106,181
105,182
104,182
105,183
107,184
106,184
105,184
104,185
105,186
106,187
103,187
103,188
103,190
102,188
101,188
100,187
103,186
103,185
101,184
102,182
102,180
104,181
105,181
105,180
104,179
105,179
106,178
107,177
108,177
107,176
105,177
104,177
104,178
103,178
103,177
103,176
104,175
102,178
101,179
100,178
100,177
100,176
99,176
98,178
98,176
97,173
98,173
98,172
98,171
99,170
99,171
99,174
100,175
101,174
102,175
102,174
103,172
103,171
104,170
105,171
106,171
105,168
104,169
103,169
102,170
101,172
101,171
101,170
102,168
104,167
103,167
102,167
101,167
100,167
102,166
103,165
103,164
102,165
101,165
101,164
101,163
99,163
98,163
99,164
99,165
99,166
97,165
96,166
96,167
99,168
98,169
95,169
95,168
94,168
93,168
94,166
95,166
96,164
96,163
94,163
94,164
92,166
92,167
92,168
91,167
90,166
91,165
92,163
93,162
92,162
91,162
92,161
91,161
89,162
89,163
88,164
88,165
87,166
86,166
86,165
87,164
86,164
86,163
88,161
87,161
86,160
87,160
88,160
87,158
90,158
91,157
90,157
89,158
88,157
86,157
86,156
87,156
88,156
90,156
91,154
90,154
89,154
87,153
89,152
88,152
88,151
87,151
87,152
86,154
86,153
86,152
84,153
84,152
84,151
85,150
84,148
85,147
87,149
86,148
86,147
87,148
87,147
88,148
88,150
89,149
90,148
89,148
89,147
89,145
88,145
86,146
86,145
86,144
84,144
85,142
86,142
86,141
87,142
88,142
88,140
86,140
85,139
86,139
87,138
88,139
88,138
90,139
90,140
91,140
92,141
91,143
92,144
92,145
93,143
94,142
93,141
90,137
91,138
92,138
94,137
93,136
93,135
92,135
91,134
92,133
92,132
91,131
93,131
94,133
94,134
95,134
95,133
96,132
96,133
96,134
98,134
98,133
99,133
99,134
99,135
100,135
101,137
102,138
100,137
99,137
98,136
97,136
96,136
95,137
97,137
98,139
98,140
98,141
98,142
97,142
96,141
96,142
97,143
97,144
98,145
99,145
98,144
99,143
100,144
101,144
101,143
101,142
99,141
100,141
100,139
101,140
102,140
103,140
104,139
104,140
102,141
102,142
103,144
102,147
102,149
101,149
100,148
100,147
100,146
99,146
99,148
100,149
101,150
102,152
101,153
100,153
100,152
99,152
100,151
99,150
98,150
98,151
97,151
97,149
98,149
98,148
97,148
96,148
97,146
96,146
96,145
95,144
95,146
94,145
93,145
91,147
91,148
93,148
94,149
93,150
94,150
95,151
96,151
95,153
92,150
91,151
93,154
93,155
92,155
92,156
93,156
93,157
93,158
94,157
96,155
97,158
96,158
94,159
95,159
96,161
97,161
97,160
98,160
98,161
99,160
100,158
99,157
101,155
101,156
101,157
101,158
101,160
100,161
101,161
102,162
102,161
102,159
104,160
105,161
104,159
105,159
103,158
102,157
103,157
104,155
105,155
105,157
106,158
106,156
107,156
107,160
108,160
109,159
110,160
109,161
110,163
109,164
108,163
107,162
107,163
106,163
105,163
104,163
104,164
105,164
106,164
107,164
107,165
107,166
105,165
105,166
106,167
107,167
106,168
107,169
105,172
105,173
105,174
108,174
106,174
107,175
108,175
108,176
109,176
110,174
110,173
111,174
111,175
112,174
113,174
114,172
112,172
112,171
112,170
111,170
110,169
110,171
109,170
108,169
108,168
109,168
109,167
108,167
