x,y
221,93
221,94
224,92
225,92
226,91
226,94
226,95
227,95
229,92
230,94
229,95
226,97
225,98
227,97
228,98
228,99
229,98
230,97
231,97
232,95
233,97
232,98
232,100
230,99
230,100
230,102
228,102
228,105
227,104
225,104
227,106
226,107
225,107
224,106
223,106
224,103
224,102
222,103
221,105
220,105
220,104
218,103
219,104
218,104
217,105
216,103
215,105
216,106
217,107
217,110
218,110
219,111
219,110
220,110
222,109
223,110
223,111
221,111
221,112
222,113
223,113
223,114
224,113
224,112
225,112
227,112
227,110
226,109
228,109
228,110
230,111
231,111
231,108
230,108
230,107
231,105
232,105
234,107
235,106
233,102
234,101
235,102
235,101
237,104
236,107
235,109
235,110
234,111
234,112
238,111
240,111
236,114
236,115
236,116
237,117
237,118
235,118
235,121
237,123
236,123
235,122
234,122
234,121
233,119
232,119
231,119
231,118
232,117
234,115
232,115
231,114
229,113
227,115
226,115
227,116
230,116
230,118
230,119
230,121
229,122
231,123
230,126
229,127
228,125
227,123
226,123
226,124
225,124
224,124
225,125
228,126
225,128
227,128
228,129
229,129
231,130
231,129
231,128
232,128
232,129
233,128
235,129
231,131
231,133
230,133
228,131
228,132
228,133
227,134
231,134
231,135
232,136
233,137
230,136
230,138
227,137
228,139
227,140
226,139
224,139
223,139
224,138
225,136
223,138
221,137
222,135
223,134
222,134
220,136
219,135
218,135
217,135
216,135
217,137
219,138
220,140
220,141
222,140
222,139
221,139
220,139
219,139
218,140
218,138
216,141
215,139
213,140
211,138
211,137
212,137
212,136
213,135
214,135
215,135
214,134
214,133
214,131
215,130
214,129
212,129
211,129
211,128
213,127
215,128
217,128
217,129
216,130
219,133
221,132
224,132
223,131
224,129
223,129
222,127
220,128
221,130
220,130
219,130
218,130
218,129
218,128
219,126
220,125
219,125
218,122
219,122
220,122
222,123
222,124
223,123
222,122
222,121
225,121
224,120
226,119
225,119
224,119
223,117
222,120
221,120
220,119
221,118
220,117
220,116
221,116
222,115
220,115
218,114
219,116
219,119
218,119
217,119
215,118
216,119
215,120
216,121
217,121
217,123
216,124
215,124
215,123
213,122
213,121
214,121
213,119
211,121
210,123
212,125
210,125
209,126
209,124
208,124
209,123
207,120
209,117
210,117
211,116
212,115
214,116
218,112
217,112
216,111
215,112
215,110
215,109
214,110
214,111
213,112
211,111
211,112
210,113
210,115
209,115
206,117
205,121
204,121
205,119
204,118
203,120
203,121
201,120
201,118
202,117
201,116
202,116
201,114
205,114
204,112
203,111
200,111
200,112
197,113
196,111
195,110
195,109
197,111
198,111
198,110
199,107
199,106
200,107
201,107
202,107
202,109
203,108
204,107
204,106
205,106
206,105
206,106
208,107
206,108
204,109
205,110
208,112
208,111
209,108
209,107
213,107
214,105
213,105
211,105
210,104
208,104
209,102
209,101
208,101
206,100
205,101
203,101
204,103
204,104
203,104
201,105
200,105
201,104
201,103
202,102
201,101
198,100
199,101
199,102
198,102
197,103
198,103
199,105
198,105
197,105
197,107
196,107
195,107
194,107
196,106
196,105
197,104
196,102
194,101
196,99
196,98
195,98
194,98
193,97
192,100
191,100
190,101
191,103
192,102
193,103
194,103
194,104
193,105
190,105
191,107
190,108
191,108
193,109
192,109
191,110
189,110
191,113
193,114
192,114
192,115
191,115
189,115
189,116
188,118
189,119
190,119
191,119
191,120
192,120
192,118
193,118
194,118
194,117
194,116
195,117
196,118
196,116
195,115
196,115
197,114
199,115
199,116
198,116
198,118
197,121
198,121
196,119
194,120
194,122
193,122
193,123
194,124
195,126
191,126
193,127
193,129
192,128
190,129
188,128
187,128
187,127
189,126
191,123
189,123
188,120
187,122
186,126
185,131
185,134
187,132
188,131
188,134
189,135
190,134
191,132
193,133
193,132
193,130
194,130
196,130
196,131
197,131
198,131
198,130
199,131
198,132
198,134
197,134
195,133
195,134
193,135
192,135
197,137
197,139
198,138
199,137
198,136
199,135
200,134
202,135
202,134
203,134
204,134
202,132
200,131
201,131
201,130
203,131
203,130
202,129
202,128
201,127
199,127
199,126
198,125
199,123
200,122
200,121
201,122
201,123
200,123
200,124
201,124
202,125
203,126
205,126
205,125
206,125
204,124
204,125
203,127
204,127
205,129
205,130
206,129
208,129
208,130
210,129
210,130
211,130
210,131
211,133
211,134
209,135
207,133
204,135
203,136
205,137
207,136
207,138
209,138
210,139
212,141
211,142
210,142
210,143
212,144
213,144
210,146
209,145
207,142
206,143
206,144
204,141
202,140
201,140
201,137
200,138
199,139
199,140
199,141
201,141
201,143
202,143
202,144
202,146
203,146
204,146
204,148
203,150
204,151
205,148
206,148
207,149
210,148
210,149
209,150
207,150
209,153
209,154
210,154
209,156
207,153
206,153
206,154
205,154
203,152
202,152
201,153
201,154
200,152
201,151
200,151
198,153
198,151
198,150
199,150
200,149
201,149
201,148
201,147
201,146
201,145
200,144
199,145
198,145
197,145
196,147
195,146
194,146
193,145
193,144
193,143
192,141
193,142
194,142
195,144
196,143
197,143
197,142
197,141
196,142
195,140
194,138
194,137
192,138
191,136
190,137
188,137
188,139
187,139
186,137
184,140
184,139
183,139
183,141
184,141
185,141
186,141
185,143
184,143
182,143
182,144
184,145
186,144
186,145
187,147
189,142
190,143
191,144
191,145
189,149
188,150
187,151
189,152
190,150
190,151
190,152
191,151
191,152
192,151
195,150
193,149
193,150
193,151
194,153
196,152
195,154
194,154
193,155
197,157
199,155
199,157
199,158
198,158
197,158
196,158
194,159
192,158
191,157
191,155
190,157
189,157
187,157
190,158
191,159
192,160
193,160
193,161
194,162
193,163
192,164
191,163
191,162
190,162
188,160
187,159
187,162
188,163
189,164
188,164
187,165
186,165
185,165
186,166
185,166
185,169
185,170
186,169
187,168
189,167
190,167
190,166
192,165
193,166
196,165
197,164
197,162
199,160
199,161
200,163
199,164
199,165
198,165
195,166
195,167
196,170
194,169
191,170
189,170
188,171
189,171
191,172
192,172
194,172
194,175
192,173
191,175
191,176
188,174
187,175
186,175
186,173
186,172
186,171
184,174
183,175
184,175
184,176
184,179
183,179
173,174
171,175
170,178
171,179
171,178
171,176
169,177
169,178
169,179
168,180
168,182
167,183
165,185
164,184
163,185
165,186
164,187
163,188
164,188
163,187
162,187
162,186
161,187
160,188
162,190
160,191
158,190
157,191
156,191
155,191
154,192
156,195
155,196
152,195
152,197
151,198
149,200
147,198
147,199
147,200
145,202
149,201
149,202
148,204
147,204
146,204
145,205
146,206
144,207
144,208
142,213
140,221
141,222
143,217
143,216
145,211
146,208
148,207
181,196
183,196
184,196
186,194
182,194
181,193
181,192
183,192
182,190
182,188
182,187
185,189
185,187
186,189
186,190
188,191
188,188
188,187
191,189
191,190
192,189
192,188
191,188
191,186
193,187
193,185
195,185
194,185
194,183
193,184
190,183
191,182
190,182
185,184
185,183
187,181
186,180
187,180
188,180
191,178
191,177
192,177
193,177
192,179
193,182
194,181
195,181
195,182
195,183
196,183
196,181
197,181
197,180
198,182
199,181
198,179
197,179
196,179
196,178
196,177
197,176
197,175
197,174
196,174
196,173
198,173
199,173
200,175
201,175
200,173
201,171
198,169
200,168
200,169
201,170
203,170
202,169
201,168
202,168
204,167
202,165
203,164
203,163
202,163
203,162
203,161
204,161
203,160
201,161
202,159
200,159
201,157
201,156
201,155
202,155
203,155
202,157
203,158
206,158
205,160
206,160
208,160
207,161
206,162
209,166
211,166
210,164
212,164
214,165
213,166
214,169
212,169
209,168
208,169
208,171
207,172
209,172
208,173
209,174
210,171
211,171
213,172
214,172
214,173
213,175
214,176
215,176
216,174
217,175
217,177
218,176
223,168
224,169
224,172
225,174
230,172
231,171
231,173
231,174
231,175
231,176
230,177
233,180
233,182
233,183
232,184
233,185
234,186
236,187
234,183
234,182
235,181
235,176
237,177
238,174
239,171
238,170
238,169
238,168
239,167
238,165
238,164
237,166
236,167
236,166
236,165
235,166
234,167
235,168
235,169
234,171
230,170
231,165
229,166
228,167
227,166
228,164
229,161
228,160
227,159
228,158
228,159
231,160
232,163
235,160
236,160
236,162
237,161
237,159
238,158
238,157
237,158
236,158
235,158
234,157
235,156
234,155
235,155
236,155
237,155
237,154
236,153
235,152
234,151
233,151
233,152
232,152
232,153
231,153
231,155
230,153
228,150
232,149
231,148
231,147
230,147
229,146
228,146
230,143
231,143
232,142
232,141
233,139
231,141
230,140
229,140
229,141
229,143
227,142
226,141
225,142
227,143
227,144
227,145
227,146
225,147
223,147
222,146
221,146
219,145
216,143
215,144
216,146
215,146
215,147
217,148
217,149
221,147
222,148
222,149
224,150
223,150
222,150
221,150
219,149
218,151
217,150
215,151
214,151
214,150
214,148
213,147
212,147
212,148
212,149
212,151
212,152
213,153
214,152
214,153
216,155
215,156
215,157
213,160
215,159
216,156
217,156
217,155
219,155
219,153
220,154
221,154
222,154
222,156
223,155
226,154
224,157
224,159
223,160
222,158
220,160
221,163
216,164
216,168
218,169
220,170
220,171
220,172
223,176
220,178
217,180
221,181
219,182
222,183
227,182
227,184
226,185
224,187
223,186
220,187
220,185
219,184
219,185
217,186
215,186
214,189
213,187
213,186
215,184
214,183
211,180
210,179
210,177
208,178
209,179
210,180
210,182
209,183
207,182
208,185
207,185
206,186
207,186
207,188
211,187
208,190
207,189
206,190
203,191
206,195
207,195
207,192
208,193
209,192
210,191
211,190
211,191
211,193
212,192
214,191
214,192
216,192
218,190
221,191
231,186
233,188
232,189
234,190
233,190
232,191
232,192
235,193
234,195
233,195
232,195
232,194
231,194
231,195
230,195
231,197
229,197
227,197
226,199
228,198
229,198
231,199
229,200
229,202
227,201
226,202
226,203
225,203
225,204
224,203
224,205
223,207
221,207
221,206
220,206
219,205
219,207
218,206
218,207
218,208
220,208
221,209
221,210
220,210
219,209
217,208
217,209
217,210
218,211
218,213
215,213
215,214
215,215
213,215
212,212
211,213
211,214
210,214
209,213
208,213
207,212
205,213
207,215
209,215
208,216
209,218
210,220
210,223
209,222
209,223
207,224
208,222
207,222
206,221
206,222
205,224
205,225
204,224
203,224
204,221
205,220
205,217
206,217
206,216
203,213
202,215
202,216
194,217
194,216
193,216
193,215
192,216
191,215
194,213
193,210
193,209
199,211
201,210
200,209
200,208
195,207
191,207
189,207
191,204
192,204
195,204
194,201
193,201
193,200
194,200
195,200
196,200
197,202
203,199
205,202
207,202
207,200
205,199
204,198
200,195
198,195
196,197
196,195
197,194
197,193
199,193
199,192
200,190
197,190
198,189
199,187
199,185
197,187
197,188
196,188
195,188
195,190
194,190
195,191
195,192
194,195
194,196
193,196
192,196
191,195
191,194
193,194
192,193
190,191
190,192
190,194
189,195
189,196
188,197
187,197
188,198
190,199
189,199
187,200
187,201
187,203
188,203
189,203
188,204
186,206
185,204
184,199
185,198
183,198
181,199
181,200
182,202
182,203
180,204
179,203
179,204
178,204
180,208
178,208
177,209
178,210
177,210
176,213
176,215
179,214
179,212
180,212
181,212
181,210
182,213
183,214
184,213
183,212
184,211
184,210
184,207
186,209
185,210
185,211
186,212
187,211
188,210
189,210
190,209
190,210
190,211
191,212
190,212
189,213
186,214
186,215
189,216
189,217
188,216
187,217
184,218
184,219
183,219
183,218
182,218
182,217
181,215
181,214
179,216
178,216
177,218
179,219
181,219
181,223
180,223
179,222
179,223
178,223
175,220
175,218
175,217
174,219
174,221
174,222
174,224
175,226
174,226
173,227
172,228
173,229
172,229
169,231
170,232
172,232
172,233
173,233
172,235
171,235
167,235
170,236
171,236
171,237
172,238
173,238
173,239
169,239
171,241
175,241
173,242
172,242
171,245
172,245
173,245
174,244
176,244
178,245
179,245
178,244
177,242
178,242
179,243
181,244
181,243
181,242
182,240
182,238
181,240
179,241
177,241
176,239
178,238
179,237
177,237
177,236
178,235
177,235
173,236
173,235
175,234
175,232
173,231
175,230
174,228
175,227
177,227
176,228
177,230
178,229
179,228
179,229
180,230
181,229
181,228
179,227
180,226
182,227
182,228
183,228
183,227
182,226
184,224
186,225
186,226
185,228
185,229
186,229
188,228
189,227
188,226
188,224
188,222
187,220
190,221
190,220
191,218
191,220
192,220
193,222
191,222
192,224
191,225
190,226
190,227
191,227
192,226
192,227
191,229
188,230
189,231
190,233
187,233
186,234
185,232
182,232
182,233
181,234
182,234
181,235
182,236
183,237
186,238
187,236
190,236
190,238
189,239
187,239
188,241
187,241
188,243
187,243
187,244
186,243
184,241
184,243
183,245
182,247
183,246
184,245
185,245
186,245
188,245
187,246
186,246
184,247
184,248
186,249
183,250
185,251
185,253
183,253
182,252
181,254
180,253
179,254
179,253
180,249
180,248
180,247
179,248
178,248
178,249
176,248
176,247
175,247
175,248
175,250
175,251
177,251
177,252
177,253
176,252
175,252
175,253
174,254
174,252
172,250
173,249
173,248
172,247
172,249
171,249
171,248
170,248
169,248
168,250
168,251
169,250
170,250
170,251
170,253
172,253
173,253
173,254
172,255
171,258
169,258
170,257
170,256
168,255
169,255
170,254
168,252
167,252
165,252
164,252
163,251
162,251
164,248
166,248
166,246
168,246
169,247
168,244
169,244
169,243
169,242
167,243
165,239
164,240
163,242
163,243
162,242
161,244
162,245
165,245
164,246
161,247
160,248
160,246
160,245
159,246
158,246
158,247
156,247
156,249
155,249
153,250
154,252
155,251
156,252
156,251
157,251
157,250
158,250
160,250
160,251
160,253
161,253
161,252
162,252
163,253
163,255
164,254
165,255
164,256
166,259
165,259
161,257
161,258
160,259
162,262
162,263
161,262
160,261
157,261
156,260
160,258
160,256
159,255
156,255
155,254
155,256
154,255
153,256
152,256
153,257
154,257
154,259
153,259
152,259
151,258
151,257
152,255
152,254
151,252
150,252
150,251
148,252
150,254
149,256
148,255
147,254
145,253
146,254
145,254
144,256
146,255
146,256
147,256
146,260
148,260
148,262
148,264
149,265
149,266
151,266
152,264
151,263
152,262
153,262
155,263
153,265
152,266
152,267
152,268
151,270
150,270
150,271
151,271
152,271
152,270
153,269
153,268
154,267
155,268
155,269
155,270
153,272
152,272
152,274
156,271
156,272
154,275
154,276
155,276
155,277
155,278
155,279
157,278
157,277
157,276
158,277
162,276
161,275
159,274
158,274
157,274
158,270
156,269
156,266
157,266
158,267
160,266
160,265
160,264
164,264
164,265
164,266
165,267
163,269
164,270
161,269
160,270
162,270
162,271
163,271
164,273
163,274
164,274
165,272
169,271
170,270
169,270
166,269
167,268
169,268
168,266
167,265
165,265
165,264
166,263
168,264
169,264
172,265
176,265
178,264
177,261
176,260
173,262
172,262
172,261
174,263
175,262
175,261
173,260
172,259
174,258
176,258
176,257
175,256
177,256
178,259
180,260
181,260
181,259
182,260
184,258
185,258
201,254
201,253
203,254
204,251
202,251
201,250
203,249
203,247
201,247
203,245
202,245
201,244
201,243
202,243
203,242
201,239
203,239
204,237
206,236
205,236
202,236
202,235
202,233
203,232
204,233
205,232
206,231
205,231
204,231
203,230
202,229
203,226
205,227
207,227
206,228
207,230
208,231
208,234
207,234
206,235
207,238
206,240
207,242
207,244
206,244
205,244
204,245
206,246
207,246
205,248
207,249
206,250
206,251
206,252
207,255
204,256
203,256
201,258
204,259
204,260
205,261
204,261
203,261
202,262
202,264
203,263
204,262
205,263
204,264
205,265
206,265
207,266
206,266
206,267
207,267
205,268
204,268
202,268
205,269
205,270
204,270
202,272
204,271
205,271
206,270
207,270
208,271
207,274
206,274
206,275
203,274
203,276
202,276
202,277
203,278
204,276
206,276
206,277
207,277
208,277
208,278
207,279
206,279
206,278
205,278
205,281
205,285
203,284
204,283
206,281
208,280
207,283
208,283
208,284
209,286
209,287
209,288
208,289
207,289
206,288
206,287
205,287
204,287
203,287
205,288
206,290
206,291
205,293
207,293
207,291
208,291
209,290
209,293
210,294
211,294
211,295
211,297
210,296
209,296
209,295
208,294
207,295
206,296
204,297
208,300
204,299
205,301
207,305
207,306
208,304
208,302
208,301
210,300
211,300
210,301
212,302
212,305
210,306
207,308
208,308
209,308
210,307
212,307
213,306
213,308
212,309
214,312
212,311
211,311
211,310
211,309
209,310
207,310
206,311
210,312
209,313
208,314
207,313
207,314
207,315
207,316
207,317
208,317
211,314
211,315
211,316
213,317
213,318
215,318
214,320
214,321
210,320
208,320
211,322
210,323
209,324
211,324
212,325
212,323
214,323
216,322
215,324
218,328
215,328
215,327
213,326
213,327
212,327
213,329
208,328
208,330
209,331
209,332
208,331
207,331
208,333
206,333
205,331
206,330
206,329
205,329
204,330
202,331
205,334
205,335
204,335
203,335
203,337
200,337
201,336
202,335
201,335
199,335
198,334
198,333
197,333
195,334
194,335
193,335
194,336
191,337
193,337
199,339
197,339
194,340
194,341
193,341
193,339
191,341
190,343
189,340
187,339
186,339
184,340
186,341
187,342
188,341
188,342
188,343
187,343
186,344
187,345
185,345
183,343
183,344
182,344
182,345
182,346
182,347
181,347
180,346
179,347
176,346
175,346
174,345
174,346
174,347
173,346
171,346
172,347
172,348
174,348
177,349
176,350
175,351
172,350
172,352
171,353
171,352
170,351
170,350
170,349
169,350
167,349
167,351
167,352
169,352
170,354
168,354
167,355
166,354
165,352
164,353
164,352
163,353
163,355
162,352
162,350
158,352
159,353
158,354
159,355
158,356
159,356
162,357
161,357
159,357
159,358
158,358
157,356
155,357
154,358
153,358
151,358
151,360
151,361
150,360
148,362
147,362
145,362
144,360
145,360
149,360
149,359
151,356
155,356
154,355
155,353
153,354
150,355
148,356
147,358
146,357
143,358
142,357
142,359
141,362
142,363
143,363
142,364
141,363
140,363
140,362
139,362
140,361
139,358
137,359
138,360
138,361
138,362
138,364
137,365
137,364
137,363
135,363
131,363
131,364
132,364
134,366
134,365
134,364
135,362
134,362
133,362
131,360
125,348
124,346
125,346
126,345
124,344
124,343
124,342
123,342
127,337
125,335
123,333
126,332
127,330
128,329
127,326
129,326
128,324
130,323
132,321
118,310
114,311
113,310
112,308
114,308
116,309
116,308
115,305
118,303
117,306
120,308
122,304
125,304
125,302
126,303
127,303
128,304
129,302
128,301
130,300
131,299
131,303
131,304
133,301
134,301
133,298
133,296
135,295
134,292
133,291
131,290
130,288
134,287
135,291
136,292
137,291
138,291
138,292
139,298
139,299
138,300
136,301
136,304
137,309
136,311
135,311
134,313
135,313
137,315
137,314
137,313
138,313
141,307
140,306
141,301
141,300
145,301
145,300
145,299
146,298
142,296
142,293
145,294
146,295
145,293
146,292
146,291
147,293
148,293
149,292
150,289
152,288
149,286
149,284
151,283
152,281
153,281
155,283
154,280
153,277
151,278
150,276
149,276
148,276
149,278
150,278
150,282
149,283
148,282
147,281
145,279
144,279
143,279
144,280
146,282
147,284
146,284
145,285
145,284
144,284
144,283
143,283
142,283
142,286
144,287
141,289
140,290
139,289
141,284
141,283
141,282
140,284
139,285
138,284
137,284
136,285
136,284
138,283
139,283
139,282
140,282
139,281
137,281
138,280
139,280
140,280
139,278
140,278
142,279
142,278
143,277
142,275
142,276
141,277
141,276
140,275
140,273
138,272
137,273
137,274
136,275
136,276
136,277
136,278
135,278
134,278
135,276
135,275
135,274
132,275
133,275
132,272
132,271
134,272
134,271
135,270
135,269
134,269
134,268
135,268
137,269
138,270
138,269
137,267
138,267
139,267
136,266
136,265
137,265
139,264
139,265
140,267
140,266
141,265
142,266
143,266
143,267
142,268
142,271
144,270
144,272
147,272
145,275
146,275
147,275
149,273
147,271
147,269
147,268
146,268
146,267
145,267
146,266
145,265
144,265
144,263
143,263
143,262
143,261
141,263
141,262
138,259
137,259
142,258
143,257
141,256
141,255
136,255
134,252
134,251
134,250
133,250
133,249
132,247
132,248
132,249
133,252
131,253
132,254
133,254
132,255
133,256
134,257
136,259
135,259
132,258
131,258
132,259
132,260
134,262
136,262
132,265
131,265
130,266
129,264
130,262
129,262
128,262
124,260
123,261
124,262
126,264
125,264
122,263
122,264
121,266
122,266
122,267
123,266
124,267
126,266
126,268
126,269
130,267
131,269
131,270
130,270
131,271
127,273
125,275
126,276
125,276
124,277
123,280
124,281
126,282
127,281
128,281
126,280
127,279
126,278
129,279
130,279
129,277
130,277
131,278
132,278
131,280
134,281
135,280
135,281
136,282
135,283
134,282
133,282
134,284
131,283
130,283
131,284
133,286
132,286
131,286
129,282
128,283
127,283
127,284
126,284
126,285
125,287
124,284
123,284
123,283
123,282
121,285
120,285
121,284
120,283
120,282
119,282
120,281
119,279
121,278
122,278
122,277
120,275
121,273
125,272
124,271
120,270
121,270
122,270
122,269
120,268
119,268
118,269
117,271
117,270
117,269
116,269
115,269
115,271
115,272
113,270
111,268
111,270
110,270
109,272
110,273
110,272
111,272
112,271
112,272
112,273
112,274
113,275
115,276
115,274
116,275
117,274
118,273
118,272
119,272
118,275
117,276
118,277
117,279
114,278
112,278
111,279
112,280
112,282
114,281
115,281
116,279
116,280
116,281
117,282
116,283
115,283
113,284
114,285
119,286
121,287
122,286
122,287
124,289
127,289
127,290
129,289
129,291
130,293
130,294
129,294
129,295
125,299
125,297
127,293
126,292
123,292
123,293
123,295
122,295
121,295
121,292
120,291
120,292
119,292
119,293
118,295
119,296
119,298
119,299
120,299
121,298
121,300
119,300
118,300
117,299
117,300
116,301
115,301
114,302
113,302
115,297
117,293
116,293
116,291
115,292
114,293
114,294
113,296
112,296
111,295
110,293
111,293
111,292
112,292
111,291
112,289
114,290
114,289
116,288
115,287
114,286
113,287
113,286
111,287
110,288
109,289
108,287
108,286
110,283
108,283
107,282
106,280
107,280
108,281
109,281
110,279
109,278
108,279
108,275
107,276
106,277
103,279
103,280
104,281
105,281
105,282
106,283
107,283
107,286
107,288
106,289
106,287
104,286
104,287
103,287
102,287
103,286
102,285
101,285
103,284
103,283
103,282
102,281
100,281
98,281
97,281
97,280
98,280
98,279
97,279
94,281
96,284
96,285
97,284
100,286
100,287
101,288
103,289
104,291
103,291
102,291
102,293
99,291
98,291
97,293
96,291
95,291
95,289
96,290
98,290
99,290
99,289
100,289
100,290
104,290
106,290
107,290
106,291
108,291
108,292
108,293
109,295
107,295
106,295
108,297
108,299
108,300
109,301
109,299
110,298
110,300
111,299
111,300
111,301
112,301
111,302
111,304
111,305
110,305
109,306
110,308
107,308
106,306
