x,y
221,92
222,92
226,93
227,94
228,95
228,96
229,97
229,96
229,94
230,94
231,94
230,93
229,92
228,93
226,91
225,90
227,90
227,89
227,88
225,88
224,87
228,85
228,84
228,83
227,83
227,84
227,85
228,87
230,86
230,87
231,88
231,87
232,86
234,87
234,88
234,89
235,89
235,90
236,92
236,91
237,90
237,89
238,90
238,91
241,92
239,94
238,94
239,95
241,98
242,98
243,99
242,102
240,100
239,99
239,98
238,99
237,99
236,98
235,97
234,95
235,95
236,94
235,94
234,93
233,94
232,94
233,95
232,96
231,96
231,98
233,99
234,97
234,98
234,99
234,100
234,101
235,100
237,101
238,101
238,102
240,103
238,105
241,106
240,107
239,106
239,107
236,107
235,108
235,107
235,105
233,107
232,107
233,108
234,109
234,110
233,111
235,111
237,110
238,109
239,109
240,110
242,110
244,111
244,110
243,108
242,108
243,107
243,106
243,105
245,108
247,106
245,106
245,105
246,104
249,105
250,106
250,105
250,104
248,104
247,103
247,102
247,101
246,101
245,102
245,100
245,99
244,98
244,97
246,97
245,95
247,95
249,95
249,97
251,97
249,101
251,101
252,100
252,99
252,98
253,99
254,97
258,96
257,96
257,94
256,94
255,93
252,95
251,94
253,92
254,92
255,91
255,89
257,86
257,87
257,91
258,94
258,93
259,91
259,90
260,92
261,91
263,91
263,94
266,94
265,91
266,91
266,89
266,88
264,90
264,89
263,87
261,89
261,87
261,85
259,86
259,83
260,83
260,84
261,84
262,83
263,81
263,82
264,82
264,85
264,86
265,87
265,86
266,85
266,84
267,84
268,83
266,81
266,80
264,81
264,80
263,78
264,77
265,77
266,78
269,78
268,76
265,75
265,74
266,72
267,71
269,68
269,67
270,66
268,65
264,66
264,64
266,65
267,65
267,64
269,64
270,62
272,61
272,63
272,64
271,66
272,66
272,67
272,68
270,69
271,71
269,73
269,74
269,75
270,75
272,75
271,76
272,77
270,79
271,80
272,82
273,85
274,86
272,86
270,84
269,85
268,85
268,87
270,87
271,88
270,88
269,88
269,90
269,92
271,91
272,92
273,93
274,88
275,89
275,92
275,93
274,93
274,94
273,96
272,95
271,95
269,95
266,97
265,97
265,98
267,98
272,100
275,97
274,99
273,101
275,103
273,104
274,107
274,108
273,108
273,107
271,108
271,110
269,110
269,108
269,106
271,104
270,103
268,103
267,103
266,100
265,100
264,101
265,102
263,102
263,106
266,107
267,106
267,109
267,111
265,110
263,109
262,110
262,109
261,108
260,108
259,110
260,110
261,110
261,111
260,112
259,112
259,113
260,116
259,117
263,119
263,117
264,117
265,116
265,114
265,113
266,113
266,114
267,115
266,118
265,118
266,119
267,119
268,119
269,117
270,117
270,116
269,114
268,113
271,112
272,114
273,113
274,112
273,114
273,116
271,119
269,120
271,121
269,123
269,124
267,126
268,127
268,128
268,129
268,131
267,131
267,130
266,130
266,129
265,129
265,126
263,127
262,127
264,129
265,134
264,133
263,133
262,134
262,135
263,139
261,140
260,144
259,144
259,145
258,146
256,146
254,144
257,140
259,140
260,140
259,138
260,137
261,135
260,134
261,132
260,131
260,129
260,128
259,130
257,131
256,130
256,132
255,131
256,129
255,129
253,129
252,130
251,132
249,130
248,129
248,127
250,127
251,126
252,126
253,126
254,127
255,126
255,127
256,127
256,126
258,126
258,125
259,125
262,124
263,124
262,123
261,123
263,122
263,121
261,120
260,120
259,119
258,119
259,122
258,120
258,121
257,123
256,124
256,123
255,123
255,122
255,121
255,120
253,123
252,122
253,122
254,121
253,121
251,119
250,119
251,118
255,117
256,117
257,119
257,118
257,117
257,115
254,116
254,115
252,115
252,114
252,112
254,111
253,109
255,110
255,108
257,106
257,105
258,106
260,107
261,105
259,104
259,103
260,102
261,103
261,101
263,99
262,97
260,96
261,100
260,100
260,101
259,100
259,102
257,104
257,102
255,100
255,103
254,103
253,103
252,104
252,106
253,107
252,109
251,109
250,109
251,110
251,111
250,112
250,114
248,112
248,109
248,108
247,110
246,112
245,113
246,114
246,117
245,118
246,118
247,119
248,119
249,120
249,121
249,122
248,125
247,123
246,123
245,123
245,121
244,121
243,120
244,119
244,118
243,119
242,120
241,119
241,118
241,116
242,116
244,115
244,114
244,112
243,113
242,114
241,114
239,114
242,112
241,112
239,111
238,112
237,112
237,113
235,113
235,114
235,116
232,114
233,116
233,117
233,118
233,120
235,117
235,118
238,118
239,118
240,121
239,123
238,124
238,122
237,122
236,121
235,123
234,123
233,123
233,124
232,125
231,124
230,122
229,122
229,124
230,125
228,125
226,125
227,126
226,128
227,127
229,127
230,127
232,126
231,127
231,128
230,129
229,129
232,133
231,133
230,133
229,132
227,132
227,133
226,134
225,133
225,134
226,135
225,135
223,138
225,137
226,137
226,139
227,140
228,140
228,138
229,136
230,135
231,137
232,136
233,137
232,138
232,139
234,138
235,137
235,139
235,141
235,142
237,142
236,141
236,139
237,138
237,137
237,136
236,136
234,136
234,133
237,132
237,131
236,130
235,129
234,130
234,128
233,126
233,125
234,126
234,125
234,124
236,125
235,126
235,127
236,128
237,128
238,128
239,126
239,129
239,130
240,129
240,128
241,127
242,127
244,127
245,127
246,128
245,129
244,129
243,131
241,131
243,135
245,134
246,133
246,131
247,132
247,133
247,134
246,135
247,136
245,137
246,137
249,137
249,136
251,138
252,136
254,134
256,135
255,135
253,136
254,137
256,137
253,141
253,142
252,141
251,141
251,144
252,146
251,146
251,147
250,148
249,149
251,149
252,150
251,151
250,153
249,153
248,153
247,154
246,154
245,155
245,150
245,149
245,148
246,146
245,146
243,149
242,146
242,145
243,145
242,144
241,142
243,140
244,140
243,139
242,139
241,136
240,134
238,135
238,136
239,138
240,137
241,138
240,139
239,139
239,142
240,142
239,147
240,149
239,148
237,145
236,146
235,146
235,148
234,149
234,153
235,155
236,154
238,152
237,154
239,155
241,152
243,152
242,153
241,154
241,155
243,156
243,157
241,157
240,158
239,156
238,157
238,156
236,156
235,157
238,159
237,159
236,159
235,160
234,160
234,162
234,163
233,162
232,159
232,160
232,162
232,163
232,164
233,168
232,168
232,169
232,170
232,171
234,169
235,169
234,171
234,172
234,173
232,173
231,172
230,173
230,177
229,179
229,181
228,182
228,180
225,180
226,179
226,178
227,177
224,178
222,179
221,178
221,176
220,175
221,175
222,175
223,175
224,175
225,175
227,175
228,174
227,173
228,172
228,171
227,171
226,170
227,168
228,169
230,170
230,169
231,167
231,165
231,162
230,159
229,159
228,157
228,159
229,161
227,161
229,165
228,165
227,165
226,164
225,164
225,163
225,162
222,163
221,162
222,162
223,161
222,160
225,159
223,158
224,156
225,156
225,153
226,153
226,150
227,149
227,150
228,152
229,153
230,152
231,151
230,150
230,148
229,146
231,145
233,146
234,144
233,143
233,142
233,141
232,141
231,142
230,144
230,145
229,143
228,143
227,146
226,144
226,143
226,142
226,141
224,140
224,143
224,144
224,145
223,145
223,144
222,143
222,142
220,143
221,144
220,145
222,146
224,147
224,148
223,151
221,148
221,147
219,147
220,148
218,149
219,150
220,152
221,154
219,153
218,154
217,155
216,153
217,152
215,150
217,150
215,148
214,148
215,146
217,147
218,146
217,145
215,143
216,141
217,140
212,138
211,139
211,140
210,140
210,139
209,139
208,139
209,140
207,141
204,141
205,142
208,143
208,144
210,143
210,145
206,147
205,148
206,148
206,149
207,149
207,148
208,148
210,147
212,147
212,148
213,150
214,153
212,152
211,153
211,151
209,150
209,151
207,150
205,151
205,153
206,154
207,154
208,155
208,156
212,157
212,156
212,155
211,155
210,155
210,157
209,159
208,159
208,160
210,159
211,159
211,158
212,158
214,159
215,157
215,156
216,158
216,159
217,159
218,157
219,160
218,162
218,163
216,160
215,162
214,163
214,165
216,164
216,165
217,165
218,166
218,167
220,168
221,167
222,166
225,166
225,167
224,168
223,170
224,170
224,171
225,171
223,173
221,170
219,170
219,172
218,171
216,168
216,167
215,167
214,168
214,167
214,166
213,167
212,166
213,166
213,165
211,164
212,163
210,162
209,162
208,163
210,164
208,165
208,166
209,166
208,170
207,171
207,172
208,173
207,173
204,174
204,173
197,172
198,169
199,170
201,169
202,169
203,168
204,168
204,166
205,166
205,165
207,164
206,164
205,164
204,164
204,163
203,162
203,164
201,163
200,165
199,167
199,168
197,167
197,165
198,165
200,163
199,162
199,161
197,161
197,163
195,163
195,162
194,162
195,160
193,160
193,157
194,158
196,157
198,159
198,158
199,157
201,157
201,158
200,160
201,160
203,161
204,160
205,160
206,161
206,160
205,159
204,158
204,157
203,156
203,155
201,154
202,153
203,151
202,150
201,151
197,151
198,149
197,149
197,148
198,147
198,146
199,145
198,144
197,143
196,144
196,145
194,145
193,145
194,143
192,144
189,143
188,142
190,142
190,141
193,141
195,141
196,142
196,141
196,140
197,140
196,139
195,139
194,139
192,138
194,136
195,137
196,135
195,134
194,135
193,135
192,135
193,134
193,133
194,132
195,133
196,133
196,130
197,130
197,132
197,133
198,132
199,133
200,132
200,134
200,136
199,136
197,136
197,137
199,138
201,138
201,139
202,140
202,141
201,141
200,140
199,141
200,141
200,142
201,142
202,142
200,143
202,144
200,146
200,147
202,148
202,149
200,153
200,154
199,154
198,153
198,155
196,154
195,153
195,152
192,154
191,155
191,152
195,150
195,149
194,147
193,148
192,150
191,150
191,149
191,148
190,149
189,148
189,147
188,145
187,146
186,145
186,144
184,143
183,145
183,146
182,147
184,148
187,149
185,149
183,149
182,150
183,151
184,153
185,153
185,151
186,152
187,153
187,154
189,154
188,155
186,155
183,155
184,156
185,157
184,159
183,161
184,160
187,160
187,159
187,158
189,157
191,157
191,158
191,159
191,160
192,162
190,161
186,162
185,162
184,164
183,164
184,167
186,165
186,166
188,165
189,165
190,165
191,164
192,165
195,166
195,168
194,169
191,171
194,172
193,174
191,174
191,178
189,175
188,173
188,172
187,172
187,171
189,169
190,169
189,168
187,167
186,168
186,169
186,170
184,170
183,170
181,169
180,169
182,170
182,171
185,172
183,173
184,174
184,175
183,175
183,177
184,177
187,178
188,178
186,180
184,183
186,182
185,181
184,180
183,179
182,179
181,179
181,181
181,182
181,183
180,182
180,181
179,182
179,183
176,179
175,178
176,177
178,178
178,176
181,176
180,174
181,173
180,172
178,173
177,173
176,172
175,173
174,174
174,172
174,171
173,171
174,170
173,168
174,167
173,167
173,166
171,165
172,165
173,165
174,166
178,166
180,167
180,165
180,163
181,163
181,162
180,162
175,163
178,161
178,160
181,159
180,158
181,156
181,155
180,154
180,155
180,156
180,157
177,157
176,159
176,160
175,160
174,160
172,162
172,161
171,162
170,162
168,160
168,159
171,158
171,159
172,159
174,158
172,156
171,155
172,155
173,156
174,156
174,155
176,155
176,153
177,153
179,154
179,153
178,151
179,150
177,150
176,151
175,151
174,152
175,153
172,154
172,150
171,148
171,149
171,150
168,152
167,154
166,153
165,154
165,153
164,153
163,153
163,150
166,150
166,151
167,151
165,148
166,146
168,145
169,146
170,146
171,146
172,146
172,144
172,143
173,144
174,144
175,146
176,146
175,147
176,147
175,149
176,148
178,149
178,148
180,148
180,147
179,145
176,144
174,143
174,142
175,142
176,141
178,142
179,142
180,143
183,140
185,140
185,138
187,139
188,140
190,139
189,139
187,138
186,136
187,134
189,136
190,134
189,133
189,132
184,133
183,134
184,136
183,136
181,135
179,135
179,136
182,139
181,139
181,140
178,139
177,138
175,136
175,137
174,137
175,139
174,141
174,140
174,139
173,139
172,139
173,138
172,137
173,136
172,136
170,137
169,136
168,138
169,140
171,140
170,141
169,142
169,143
168,143
165,142
167,140
166,140
166,138
167,138
167,137
167,136
164,137
163,138
163,135
162,135
162,133
160,134
160,135
159,135
159,134
158,134
158,133
160,132
160,130
161,129
165,130
166,130
165,128
167,127
167,129
167,130
165,132
167,135
165,135
166,133
167,133
168,133
171,133
173,135
174,134
174,132
175,132
175,130
177,131
177,129
179,130
180,131
180,132
181,132
181,133
182,133
183,132
184,130
183,131
182,131
181,130
182,128
183,127
182,127
181,127
180,127
179,126
181,124
180,123
180,124
178,124
178,125
177,125
177,126
175,125
173,125
172,126
174,127
173,127
173,128
172,129
172,127
171,127
170,127
171,125
170,125
170,124
169,124
170,123
169,122
170,122
170,120
173,123
174,122
175,121
175,122
175,123
177,123
179,121
180,120
179,120
177,118
175,119
174,118
173,117
174,117
176,116
177,115
175,114
173,114
171,115
171,114
171,113
170,113
170,112
169,112
168,113
168,114
167,113
166,112
164,114
165,115
166,116
166,117
168,120
167,121
167,122
166,120
165,120
164,118
163,116
163,117
163,118
163,119
163,122
164,122
165,123
164,125
159,124
159,126
160,126
160,127
159,127
157,127
158,128
158,129
156,133
154,134
154,133
154,132
155,131
154,130
155,130
156,128
152,128
153,127
155,126
157,125
156,125
154,125
154,123
153,124
152,125
151,124
150,124
149,124
149,123
150,121
151,121
152,121
152,120
153,121
151,120
152,118
153,118
155,116
155,117
156,120
157,119
158,120
158,122
159,122
160,120
159,119
161,118
162,118
162,117
161,116
162,115
159,117
158,116
158,114
159,114
159,113
160,113
160,111
161,110
162,110
164,110
161,108
161,109
156,111
155,109
153,109
154,107
154,106
155,107
159,107
160,105
161,104
159,103
159,102
157,102
158,101
159,100
160,100
161,99
159,99
158,98
157,99
155,99
156,101
155,101
154,102
153,100
154,97
153,98
151,100
150,100
149,98
148,98
147,97
146,98
148,99
149,100
149,102
147,101
147,104
148,104
152,103
151,105
152,105
151,106
152,107
151,109
150,109
150,107
150,106
149,107
148,107
148,108
147,107
146,106
146,105
145,106
145,107
144,106
143,107
142,107
142,106
141,106
140,107
141,109
142,108
145,109
145,110
148,111
145,112
145,113
144,113
142,114
143,114
144,114
145,114
145,115
147,114
147,115
148,114
150,114
151,112
152,111
152,112
153,113
154,115
153,115
152,114
152,115
149,118
149,120
149,121
147,121
146,122
145,122
144,122
145,119
146,118
146,117
146,116
145,118
144,118
143,119
141,120
140,115
139,115
139,113
141,113
140,111
136,111
137,109
136,110
134,107
133,108
133,109
132,108
131,108
131,106
131,105
128,106
127,106
128,109
126,109
125,107
123,109
122,109
124,112
127,111
128,111
127,113
128,113
129,111
131,110
130,113
132,112
134,111
134,112
135,112
134,113
135,116
134,116
133,115
132,115
132,114
131,114
130,114
129,115
131,116
132,116
131,117
130,118
130,119
131,120
133,120
132,121
131,122
132,122
133,123
134,122
135,123
135,122
135,119
136,119
137,120
137,119
138,118
138,119
139,122
139,123
138,123
137,122
137,123
140,124
140,125
138,125
137,125
136,124
135,124
135,125
134,125
133,125
132,124
132,125
130,126
132,127
133,127
134,127
133,128
133,129
130,130
130,131
131,131
133,133
134,133
135,134
134,130
135,129
135,128
136,128
135,130
135,131
136,131
137,132
138,128
138,127
139,128
141,127
142,125
142,126
141,128
140,128
138,131
139,132
137,133
138,134
137,135
140,134
141,134
141,133
140,132
143,131
145,129
144,128
145,127
146,127
147,127
146,125
145,124
146,123
147,124
148,126
149,126
151,127
150,127
149,127
146,133
145,133
144,135
145,137
147,135
148,134
149,134
147,132
148,132
150,131
151,130
151,131
150,132
152,133
150,134
151,135
149,136
151,138
153,137
153,135
156,135
156,137
157,137
159,137
159,139
157,139
157,140
156,143
158,142
158,141
160,141
160,144
161,144
161,143
162,142
162,143
163,144
163,147
162,146
161,146
160,147
160,145
152,141
137,147
136,145
136,144
134,143
133,143
132,143
131,144
130,144
132,145
129,156
128,158
127,158
127,159
128,160
128,162
125,161
125,160
124,160
122,161
122,160
123,158
123,157
125,156
126,156
122,153
121,153
120,155
120,156
121,157
120,160
118,158
116,158
116,155
114,155
115,157
114,157
113,156
113,153
110,153
110,149
111,150
112,150
112,147
119,142
118,141
117,140
118,140
118,138
119,137
120,137
121,137
122,139
123,140
123,141
124,139
125,137
126,138
127,138
127,139
127,140
127,143
129,141
129,139
130,132
128,130
128,129
125,128
125,130
126,131
123,131
122,131
123,130
123,127
123,126
121,127
120,127
119,126
121,125
120,124
123,122
124,123
124,124
124,125
125,125
128,126
129,126
128,122
126,120
127,119
126,118
126,117
127,117
126,115
125,113
125,116
124,117
124,118
124,119
125,120
122,120
121,120
121,119
122,118
121,118
119,117
118,119
117,119
119,122
119,123
118,122
117,122
116,121
115,122
114,122
113,122
114,121
115,120
115,119
115,118
112,117
112,118
111,118
110,117
109,118
108,118
108,117
107,117
106,119
105,118
104,118
105,120
106,122
105,124
106,123
107,121
108,121
109,120
111,120
111,121
111,122
109,122
109,123
109,125
111,124
112,124
112,125
112,126
114,126
115,126
116,124
117,126
118,127
117,127
110,134
109,135
108,136
109,136
112,137
113,135
115,135
113,137
114,137
115,139
115,140
113,141
113,139
112,139
111,139
110,139
111,140
112,141
111,141
110,141
109,140
108,140
108,138
107,140
104,141
102,140
103,138
103,136
101,137
101,138
100,137
100,136
101,135
100,135
99,134
99,135
98,136
98,137
99,137
98,138
96,138
97,139
97,140
98,140
100,141
101,142
100,142
99,142
98,142
98,141
95,139
94,136
94,135
92,137
90,136
89,138
90,138
90,139
91,141
90,141
89,140
88,140
87,140
91,143
92,144
94,143
97,149
97,154
98,154
99,153
99,152
99,151
100,151
101,151
100,150
103,145
103,147
105,148
103,149
103,150
105,153
104,153
103,155
102,154
101,154
101,156
100,154
100,155
99,157
98,157
98,161
97,160
91,161
93,162
95,165
95,166
96,166
99,166
100,167
101,165
100,163
101,163
102,163
104,160
104,161
103,164
103,166
104,168
104,165
105,164
105,163
107,163
108,163
108,162
108,161
107,158
107,157
104,156
105,156
107,156
108,156
109,157
109,155
110,155
110,156
110,157
111,157
111,158
111,162
111,163
109,164
108,165
110,165
111,165
111,166
110,166
109,166
108,167
109,168
110,168
107,171
105,173
106,173
109,172
111,171
112,168
113,167
113,166
114,166
116,168
116,167
118,166
118,165
122,167
122,164
123,162
124,165
124,167
125,166
126,166
129,167
131,165
130,164
131,162
130,162
130,161
130,160
131,161
132,160
133,160
175,184
176,190
178,187
180,187
179,192
181,190
182,186
183,186
182,185
182,184
183,185
184,185
185,185
185,186
184,187
193,196
194,196
194,197
193,197
193,198
195,199
194,199
192,200
193,200
194,201
196,201
192,204
190,206
191,208
191,209
192,210
193,208
194,209
194,210
194,211
195,209
196,210
195,208
196,207
198,207
198,205
199,204
201,204
203,204
203,203
202,203
198,199
200,197
201,197
198,195
200,195
206,192
207,190
207,189
205,189
204,188
203,188
201,186
199,185
197,182
198,181
199,178
200,179
201,178
202,179
203,178
207,176
211,179
211,175
209,174
211,173
210,172
211,172
212,173
216,174
216,176
217,179
217,182
219,183
219,182
222,182
222,180
223,181
224,183
223,183
222,185
223,185
224,185
224,186
226,186
227,186
225,188
225,190
223,187
223,188
223,189
222,188
221,188
219,187
221,190
222,190
222,191
221,193
222,194
224,195
223,197
222,199
221,200
221,198
219,197
219,196
220,195
217,192
210,193
209,194
210,196
211,196
217,200
218,200
219,200
219,201
219,205
217,204
216,204
214,206
212,207
215,208
216,209
216,210
213,209
214,210
214,211
213,214
212,214
212,212
212,211
211,211
211,212
210,212
208,213
207,214
208,214
209,214
209,216
208,216
208,217
208,221
207,221
205,220
205,224
203,224
203,223
203,221
201,221
197,220
198,222
200,225
199,226
200,229
198,231
196,232
196,219
193,218
191,220
191,221
188,222
189,220
188,220
187,222
184,221
184,220
182,220
181,218
182,217
181,215
180,215
180,216
180,218
180,220
181,221
180,222
182,222
183,222
183,225
183,227
186,226
186,227
186,228
188,230
189,232
188,233
189,235
190,235
189,233
190,233
191,232
192,233
194,233
195,233
194,234
193,234
193,236
192,237
191,237
190,237
189,239
188,240
189,240
191,240
191,241
189,242
188,243
190,243
190,244
191,244
192,243
192,242
193,242
193,243
193,244
193,245
192,245
191,245
188,247
187,247
190,250
192,249
191,251
192,251
191,252
191,254
190,252
188,252
187,253
186,253
187,254
187,255
186,258
186,259
188,259
188,258
190,257
190,260
190,263
187,260
186,261
186,262
186,263
187,264
188,264
186,266
187,267
186,268
186,269
188,267
190,266
190,268
189,269
189,270
191,271
189,272
187,275
187,276
187,277
188,275
189,275
190,275
191,276
191,279
192,279
192,280
191,280
192,282
192,284
191,284
192,285
190,287
191,287
192,287
191,288
192,293
192,294
192,296
193,298
193,299
193,302
194,306
194,307
196,307
196,308
197,308
197,310
196,310
194,309
193,309
193,308
192,307
190,307
190,306
192,305
192,302
191,302
190,302
190,301
188,299
191,298
190,297
188,296
189,295
187,293
188,291
190,291
188,288
187,288
188,287
189,287
188,286
189,283
190,283
189,281
188,280
187,279
186,280
186,281
153,277
160,269
164,263
164,260
164,259
165,258
165,256
166,254
167,254
167,253
167,252
167,250
167,249
168,247
169,246
169,242
169,241
167,246
167,247
166,253
163,255
162,256
161,257
162,258
161,262
160,262
160,263
158,262
156,261
156,260
155,261
156,263
157,265
155,264
154,266
154,265
153,266
152,267
152,264
154,263
154,262
152,261
150,262
149,263
148,264
146,264
147,265
149,268
146,270
145,270
144,271
143,271
144,268
144,266
144,265
143,265
141,266
140,266
139,268
139,270
141,271
142,271
142,274
139,272
138,273
135,271
132,271
133,269
132,269
131,270
129,270
128,271
128,272
128,273
130,272
131,274
133,274
131,275
130,275
129,275
127,279
125,277
124,277
125,275
127,273
127,272
125,272
125,274
123,275
122,275
122,277
121,276
121,274
121,273
120,274
116,275
117,277
118,277
119,277
117,279
118,280
119,282
121,298
103,305
115,281
115,280
114,281
113,282
113,279
111,281
111,282
109,282
108,281
109,281
110,279
111,278
111,277
110,278
109,278
108,279
107,279
106,278
105,278
104,280
102,279
102,280
103,281
104,281
107,282
106,283
104,283
104,284
102,283
101,282
99,281
98,282
99,284
98,285
97,285
97,284
97,282
96,282
96,284
94,281
93,282
93,283
91,281
91,283
90,283
91,285
93,285
93,284
95,285
94,286
96,291
93,287
92,287
91,287
89,286
87,283
87,282
86,284
86,285
85,284
84,286
84,288
83,289
82,289
83,291
82,290
81,290
80,292
81,293
80,293
77,297
78,297
79,298
78,299
77,302
78,305
81,307
79,308
78,308
78,309
77,309
75,311
74,311
74,310
75,308
75,305
77,305
78,307
79,305
80,305
81,305
87,304
82,301
80,300
81,299
85,297
83,297
82,297
80,296
79,293
79,291
78,291
77,291
77,289
77,288
79,289
79,288
79,287
80,288
81,287
80,286
82,285
82,284
83,284
83,282
81,283
79,284
76,287
75,287
74,287
74,285
76,283
75,283
73,284
73,287
72,287
70,286
68,286
71,284
70,282
69,283
65,283
64,282
64,283
63,283
62,283
63,281
65,280
63,279
64,278
62,276
61,279
60,278
59,278
59,280
58,280
57,280
55,277
56,274
54,274
52,271
58,272
59,274
60,275
60,274
62,272
63,271
68,272
63,270
61,267
58,269
57,269
57,268
54,269
56,267
57,266
55,265
56,263
56,262
55,263
53,265
53,267
52,267
51,266
51,265
51,264
51,262
53,262
54,261
56,257
53,258
52,259
50,260
50,259
49,258
50,258
52,256
53,255
53,253
52,253
51,256
50,256
49,256
49,254
49,253
50,253
50,252
50,251
49,251
49,252
47,251
46,251
45,248
47,249
46,248
46,247
44,245
44,244
45,243
46,245
50,245
53,244
54,241
56,242
58,242
58,243
58,244
56,245
57,245
61,245
62,246
62,242
63,242
64,242
65,241
68,241
68,242
68,244
67,244
65,244
65,245
67,245
68,246
69,247
71,247
72,246
71,245
73,245
74,247
76,247
76,245
76,244
74,244
75,242
72,242
71,243
71,237
69,238
69,237
71,235
71,234
70,233
72,233
72,236
73,237
74,237
75,237
76,237
78,235
78,234
79,235
79,234
80,234
81,234
81,233
82,234
82,235
80,235
81,237
80,237
77,241
77,243
78,243
79,241
81,241
82,243
81,244
81,245
79,245
78,245
79,247
81,247
82,247
85,245
85,244
84,244
83,243
85,242
85,241
87,239
87,240
87,241
88,242
88,243
89,243
89,241
89,240
90,238
91,237
92,238
92,239
93,240
93,241
94,241
95,240
96,237
97,237
99,237
101,235
100,235
97,233
97,236
92,236
91,236
90,236
87,235
88,235
93,234
91,234
91,233
93,233
95,232
94,232
91,232
91,231
90,231
89,231
88,230
86,232
85,230
84,231
84,233
82,230
84,229
83,229
82,228
86,209
85,208
87,206
88,206
88,205
88,202
88,201
87,197
86,197
83,194
80,192
80,185
86,198
85,206
84,207
81,209
80,208
79,209
78,208
78,207
78,206
76,206
75,206
74,207
74,208
76,209
79,210
80,211
82,211
79,227
78,228
77,227
76,229
79,230
78,231
79,232
77,233
76,232
76,231
75,232
73,231
72,230
71,231
70,231
69,230
73,227
74,227
74,226
73,226
71,226
70,225
69,226
66,230
66,228
66,226
64,226
62,229
61,229
61,230
62,230
63,233
66,232
67,234
65,237
64,236
64,237
63,239
62,238
60,237
58,234
58,235
57,236
59,237
59,238
59,240
59,241
57,243
56,243
56,240
57,239
57,238
57,237
56,237
56,239
55,239
53,239
49,239
48,240
46,239
47,240
47,241
45,242
42,239
41,237
44,236
42,234
41,235
40,232
39,231
39,227
40,230
41,231
41,233
42,233
43,233
43,232
45,233
44,232
43,230
44,229
44,227
43,226
46,225
48,225
51,227
52,230
47,233
49,235
49,236
50,237
52,237
53,236
55,236
56,236
55,235
53,235
52,234
53,233
