id,order
1596,655
4139,656
1142,657
6576,658
715,659
4728,660
7515,661
1213,662
4455,663
7882,664
5138,665
2682,666
6844,667
2455,668
2906,669
5095,670
4689,671
5552,672
1010,673
2589,674
1630,675
3478,676
1273,677
6623,678
4136,679
50,680
7703,681
4405,682
1571,683
5899,684
5420,685
7199,686
7465,687
1507,688
7768,689
4230,690
7298,691
1811,692
21,693
5146,694
6757,695
7930,696
5610,697
2450,698
2343,699
1123,700
5594,701
7164,702
4241,703
5262,704
3745,705
4821,706
2988,707
6622,708
6386,709
1103,710
5911,711
1140,712
2522,713
7218,714
6057,715
7186,716
7355,717
4351,718
7518,719
2078,720
5140,721
4729,722
1088,723
2556,724
4186,725
7910,726
3197,727
6261,728
6736,729
2113,730
7244,731
3174,732
3071,733
5673,734
858,735
3242,736
358,737
2406,738
8000,739
7147,740
110,741
3521,742
7483,743
1982,744
2296,745
6681,746
5308,747
6790,748
1020,749
6449,750
7464,751
663,752
488,753
5469,754
694,755
2641,756
4116,757
6269,758
4225,759
5585,760
7741,761
4914,762
6486,763
3690,764
6388,765
6099,766
5442,767
3502,768
3558,769
2828,770
1455,771
5226,772
4059,773
3873,774
2529,775
2303,776
4338,777
4027,778
4464,779
5285,780
6883,781
6531,782
7250,783
1730,784
1179,785
6853,786
686,787
7349,788
4231,789
4399,790
5836,791
4770,792
3314,793
1711,794
1084,795
3195,796
5793,797
7993,798
1083,799
4506,800
326,801
3088,802
5077,803
3208,804
5445,805
1085,806
5238,807
1450,808
4736,809
5953,810
4719,811
616,812
2893,813
6801,814
1521,815
4006,816
4092,817
3837,818
7575,819
335,820
1954,821
7811,822
1733,823
2705,824
5413,825
5240,826
6040,827
128,828
3032,829
4805,830
2956,831
495,832
6402,833
7819,834
6289,835
1705,836
2405,837
7629,838
6146,839
6791,840
1100,841
3642,842
6172,843
7558,844
4579,845
5625,846
2882,847
1419,848
1346,849
4775,850
5143,851
4621,852
2462,853
2504,854
17,855
4837,856
7245,857
4697,858
7608,859
5293,860
4957,861
2501,862
6233,863
3998,864
5124,865
5913,866
1224,867
3851,868
4234,869
252,870
3597,871
6645,872
1350,873
2499,874
1916,875
1194,876
420,877
5725,878
761,879
5120,880
5481,881
4504,882
2017,883
158,884
3293,885
3784,886
4025,887
6877,888
3106,889
2949,890
3095,891
3611,892
1926,893
4540,894
6112,895
1190,896
7648,897
2616,898
347,899
7739,900
5570,901
51,902
2203,903
6598,904
2759,905
3172,906
4912,907
7670,908
1071,909
7141,910
7521,911
1911,912
6778,913
673,914
3336,915
4394,916
6512,917
4980,918
7532,919
4099,920
1080,921
4548,922
3797,923
7792,924
1498,925
3417,926
2366,927
6870,928
1349,929
2863,930
1654,931
2069,932
1602,933
6701,934
6491,935
651,936
1073,937
4902,938
6360,939
6825,940
469,941
11,942
7726,943
145,944
3841,945
2818,946
769,947
1751,948
1248,949
1628,950
5025,951
2230,952
852,953
3308,954
372,955
552,956
258,957
4277,958
5826,959
2370,960
1805,961
7644,962
5627,963
5964,964
3951,965
578,966
6459,967
3137,968
687,969
7964,970
737,971
7344,972
1985,973
3380,974
7880,975
1789,976
1306,977
4325,978
5340,979
2487,980
4117,981
6113,982
433,983
6858,984
4988,985
7549,986
3947,987
1515,988
574,989
4845,990
529,991
1634,992
1506,993
7340,994
6706,995
5821,996
1623,997
1483,998
146,999
7285,1000
2961,1001
5479,1002
2340,1003
5567,1004
1866,1005
6358,1006
4324,1007
5657,1008
5158,1009
1000,1010
4608,1011
4321,1012
2661,1013
7360,1014
1097,1015
2578,1016
4443,1017
3269,1018
4544,1019
6677,1020
7846,1021
6570,1022
2825,1023
7571,1024
3340,1025
1114,1026
5385,1027
79,1028
2702,1029
6861,1030
6322,1031
6340,1032
7926,1033
184,1034
1803,1035
7453,1036
4815,1037
5840,1038
935,1039
6445,1040
7425,1041
5681,1042
7067,1043
556,1044
2973,1045
7716,1046
3248,1047
1824,1048
2417,1049
1878,1050
582,1051
963,1052
2456,1053
7191,1054
2547,1055
7509,1056
5782,1057
2748,1058
5235,1059
6667,1060
1785,1061
5122,1062
6163,1063
2640,1064
3892,1065
7828,1066
1122,1067
2271,1068
5722,1069
2236,1070
6227,1071
1661,1072
5838,1073
4108,1074
1441,1075
90,1076
1741,1077
126,1078
2256,1079
4239,1080
464,1081
1545,1082
765,1083
2115,1084
6717,1085
661,1086
2701,1087
1287,1088
3286,1089
3292,1090
6798,1091
7584,1092
6835,1093
3798,1094
2292,1095
3658,1096
3973,1097
6992,1098
6452,1099
1120,1100
2864,1101
4832,1102
3720,1103
5156,1104
1508,1105
4850,1106
6601,1107
1993,1108
379,1109
5562,1110
6984,1111
446,1112
5483,1113
2166,1114
6552,1115
2082,1116
929,1117
6342,1118
5996,1119
5624,1120
3222,1121
1155,1122
7289,1123
1948,1124
2502,1125
5341,1126
4213,1127
5873,1128
3368,1129
4133,1130
1078,1131
4559,1132
6482,1133
4291,1134
7676,1135
4162,1136
7760,1137
4249,1138
7725,1139
2605,1140
4257,1141
1542,1142
985,1143
3725,1144
3678,1145
4612,1146
7458,1147
7722,1148
7447,1149
536,1150
3559,1151
7645,1152
7296,1153
3421,1154
72,1155
696,1156
2062,1157
807,1158
5507,1159
5398,1160
5719,1161
1478,1162
2899,1163
2655,1164
5976,1165
997,1166
1879,1167
544,1168
5767,1169
4365,1170
3110,1171
1786,1172
7020,1173
6699,1174
5947,1175
2649,1176
7501,1177
7879,1178
810,1179
4295,1180
5752,1181
334,1182
3157,1183
178,1184
7049,1185
1894,1186
3582,1187
636,1188
1173,1189
6756,1190
2558,1191
2751,1192
7249,1193
4084,1194
3300,1195
6424,1196
608,1197
2305,1198
6138,1199
2997,1200
3121,1201
4275,1202
141,1203
3631,1204
390,1205
3320,1206
6882,1207
7353,1208
3484,1209
2802,1210
6145,1211
5160,1212
891,1213
819,1214
2186,1215
5245,1216
4948,1217
6819,1218
2195,1219
522,1220
3273,1221
2987,1222
736,1223
3685,1224
1580,1225
2741,1226
3639,1227
7017,1228
3091,1229
4421,1230
5309,1231
3343,1232
6033,1233
200,1234
2443,1235
5036,1236
3281,1237
408,1238
5938,1239
7807,1240
4057,1241
980,1242
1673,1243
6939,1244
2544,1245
2464,1246
1408,1247
5013,1248
6087,1249
2212,1250
6912,1251
4021,1252
618,1253
3491,1254
6780,1255
2644,1256
7444,1257
1737,1258
4282,1259
6737,1260
1049,1261
1802,1262
6784,1263
637,1264
5133,1265
2066,1266
987,1267
1068,1268
4013,1269
3086,1270
6405,1271
5428,1272
5228,1273
7577,1274
3948,1275
5756,1276
1007,1277
7228,1278
4659,1279
5515,1280
5281,1281
7264,1282
3326,1283
2772,1284
6924,1285
675,1286
5589,1287
4319,1288
5896,1289
4695,1290
5537,1291
5893,1292
1361,1293
4498,1294
1460,1295
2783,1296
4536,1297
5455,1298
6008,1299
1394,1300
5224,1301
6054,1302
4991,1303
3167,1304
6779,1305
451,1306
5161,1307
515,1308
373,1309
2302,1310
2667,1311
4872,1312
4714,1313
621,1314
4515,1315
1992,1316
6076,1317
7090,1318
2275,1319
6455,1320
122,1321
4852,1322
4148,1323
4402,1324
5784,1325
4088,1326
7319,1327
3848,1328
7800,1329
5373,1330
1496,1331
5880,1332
3694,1333
4256,1334
4660,1335
153,1336
2420,1337
1031,1338
7486,1339
7047,1340
1933,1341
2800,1342
4611,1343
2636,1344
144,1345
4868,1346
3406,1347
828,1348
3938,1349
6474,1350
1575,1351
3170,1352
1210,1353
7620,1354
6663,1355
375,1356
5067,1357
3158,1358
1804,1359
3835,1360
4971,1361
2251,1362
3064,1363
205,1364
56,1365
5576,1366
1182,1367
6117,1368
4735,1369
7188,1370
2227,1371
5425,1372
7114,1373
6201,1374
3012,1375
5199,1376
3729,1377
2817,1378
6629,1379
7585,1380
1935,1381
5086,1382
7382,1383
1242,1384
7572,1385
1938,1386
2635,1387
3272,1388
5672,1389
2306,1390
7193,1391
3930,1392
1469,1393
4018,1394
1313,1395
5358,1396
5621,1397
4476,1398
3672,1399
5248,1400
645,1401
643,1402
6143,1403
889,1404
3159,1405
3213,1406
427,1407
3094,1408
5749,1409
6268,1410
2029,1411
235,1412
2043,1413
1277,1414
6166,1415
354,1416
1835,1417
1291,1418
6379,1419
3459,1420
1241,1421
249,1422
2396,1423
1060,1424
4633,1425
3274,1426
5022,1427
6559,1428
7409,1429
4731,1430
88,1431
4323,1432
155,1433
5948,1434
7683,1435
7985,1436
1547,1437
5137,1438
1175,1439
7902,1440
2061,1441
3366,1442
4843,1443
4215,1444
5566,1445
1500,1446
6592,1447
4792,1448
3418,1449
6966,1450
5663,1451
5688,1452
4408,1453
195,1454
1017,1455
5448,1456
6585,1457
824,1458
992,1459
2193,1460
4961,1461
6094,1462
4144,1463
7221,1464
5693,1465
6403,1466
4140,1467
7258,1468
6694,1469
3623,1470
2719,1471
5471,1472
5055,1473
5247,1474
4809,1475
5185,1476
5734,1477
3482,1478
4558,1479
2934,1480
7107,1481
7686,1482
3403,1483
5966,1484
4661,1485
7343,1486
3972,1487
2723,1488
151,1489
7180,1490
6642,1491
4012,1492
266,1493
3489,1494
5230,1495
5438,1496
1676,1497
2666,1498
4533,1499
2609,1500
1686,1501
3335,1502
712,1503
5870,1504
906,1505
59,1506
99,1507
4397,1508
1559,1509
5833,1510
1516,1511
241,1512
1161,1513
966,1514
172,1515
6884,1516
4168,1517
5410,1518
2884,1519
981,1520
5221,1521
7914,1522
1781,1523
3847,1524
7971,1525
3026,1526
2952,1527
7943,1528
6979,1529
353,1530
3350,1531
441,1532
2446,1533
1379,1534
1336,1535
1624,1536
5491,1537
5554,1538
7293,1539
1725,1540
7696,1541
3107,1542
3700,1543
625,1544
5256,1545
7112,1546
2006,1547
6225,1548
5087,1549
5544,1550
2322,1551
1223,1552
7679,1553
5301,1554
5684,1555
157,1556
7163,1557
5391,1558
1674,1559
3143,1560
5261,1561
4824,1562
1658,1563
5505,1564
3984,1565
5528,1566
840,1567
1058,1568
4072,1569
170,1570
4474,1571
5343,1572
791,1573
416,1574
7881,1575
6839,1576
3661,1577
7423,1578
6000,1579
1113,1580
6821,1581
5702,1582
3680,1583
5593,1584
4463,1585
3804,1586
6658,1587
5302,1588
850,1589
4678,1590
2329,1591
4508,1592
6947,1593
641,1594
3173,1595
4211,1596
1748,1597
1840,1598
1865,1599
967,1600
7708,1601
5128,1602
6282,1603
7669,1604
3108,1605
7395,1606
2016,1607
4589,1608
3240,1609
3595,1610
2652,1611
1937,1612
7025,1613
1382,1614
3907,1615
226,1616
5370,1617
430,1618
5388,1619
4311,1620
5318,1621
6007,1622
4478,1623
3788,1624
7005,1625
4796,1626
360,1627
34,1628
91,1629
2839,1630
20,1631
7638,1632
6467,1633
6025,1634
6660,1635
871,1636
2110,1637
1432,1638
6277,1639
3571,1640
571,1641
5858,1642
7529,1643
3772,1644
2168,1645
2274,1646
6972,1647
7124,1648
6481,1649
2827,1650
1015,1651
3400,1652
6009,1653
2276,1654
7468,1655
310,1656
2870,1657
895,1658
2746,1659
5368,1660
3914,1661
5758,1662
38,1663
5718,1664
1600,1665
1067,1666
4586,1667
265,1668
3355,1669
7941,1670
3785,1671
7867,1672
125,1673
4260,1674
2740,1675
4776,1676
2496,1677
5126,1678
4523,1679
4634,1680
3915,1681
6565,1682
3853,1683
6271,1684
7565,1685
4371,1686
225,1687
1453,1688
7378,1689
5885,1690
4061,1691
3802,1692
6335,1693
5066,1694
2830,1695
183,1696
2539,1697
6591,1698
3051,1699
1449,1700
3183,1701
5005,1702
2577,1703
316,1704
2018,1705
2514,1706
4896,1707
3231,1708
5416,1709
4907,1710
7841,1711
2397,1712
2304,1713
7251,1714
6195,1715
5973,1716
4976,1717
3561,1718
2630,1719
6394,1720
4962,1721
5353,1722
6383,1723
882,1724
4407,1725
2191,1726
5884,1727
177,1728
7106,1729
3536,1730
1013,1731
1270,1732
3129,1733
7823,1734
3997,1735
4328,1736
2451,1737
4514,1738
5709,1739
6393,1740
7391,1741
692,1742
748,1743
7546,1744
210,1745
103,1746
3134,1747
2211,1748
6654,1749
642,1750
7299,1751
2834,1752
6242,1753
1370,1754
6582,1755
4863,1756
3047,1757
6648,1758
4966,1759
5556,1760
3567,1761
4093,1762
6786,1763
7603,1764
7969,1765
6563,1766
3265,1767
5401,1768
506,1769
2074,1770
2215,1771
2202,1772
5152,1773
7138,1774
7707,1775
5700,1776
798,1777
4644,1778
1119,1779
2903,1780
1969,1781
7639,1782
6177,1783
7897,1784
1782,1785
7063,1786
5394,1787
6709,1788
4178,1789
489,1790
4064,1791
4265,1792
1553,1793
1752,1794
554,1795
1722,1796
7633,1797
2382,1798
7000,1799
2080,1800
7958,1801
5349,1802
815,1803
3845,1804
580,1805
1564,1806
2010,1807
2180,1808
4423,1809
7034,1810
1212,1811
5097,1812
6478,1813
6890,1814
394,1815
3436,1816
3657,1817
7751,1818
4987,1819
1146,1820
1372,1821
473,1822
3001,1823
7312,1824
6142,1825
5476,1826
6296,1827
2888,1828
4725,1829
3511,1830
3361,1831
6497,1832
1913,1833
2795,1834
5380,1835
4858,1836
5642,1837
339,1838
1915,1839
1869,1840
2725,1841
2624,1842
7390,1843
3033,1844
6363,1845
3553,1846
5424,1847
1493,1848
4738,1849
4228,1850
6587,1851
5551,1852
1418,1853
2155,1854
3732,1855
887,1856
3830,1857
2592,1858
3899,1859
6071,1860
965,1861
2887,1862
7874,1863
4355,1864
921,1865
1543,1866
5246,1867
1271,1868
7692,1869
1108,1870
2674,1871
7750,1872
956,1873
418,1874
2626,1875
4901,1876
3936,1877
6907,1878
424,1879
3452,1880
7511,1881
4435,1882
3604,1883
4920,1884
2948,1885
4781,1886
1029,1887
5803,1888
7030,1889
4356,1890
388,1891
7422,1892
2537,1893
2121,1894
3713,1895
4299,1896
3905,1897
7358,1898
4798,1899
2334,1900
3980,1901
2984,1902
6520,1903
7582,1904
2978,1905
5745,1906
7694,1907
2330,1908
5829,1909
1099,1910
5010,1911
6431,1912
5613,1913
1041,1914
2221,1915
7428,1916
1950,1917
1218,1918
6664,1919
6723,1920
500,1921
6397,1922
511,1923
7710,1924
2747,1925
7388,1926
7470,1927
7368,1928
3537,1929
5559,1930
955,1931
6324,1932
2250,1933
2837,1934
221,1935
4042,1936
5214,1937
5297,1938
6775,1939
6666,1940
3386,1941
7837,1942
3024,1943
4147,1944
5713,1945
6422,1946
3247,1947
83,1948
1368,1949
4363,1950
904,1951
3774,1952
5081,1953
6059,1954
542,1955
2293,1956
7469,1957
1843,1958
2486,1959
2282,1960
4705,1961
5988,1962
456,1963
5952,1964
5755,1965
5764,1966
4449,1967
5490,1968
5972,1969
4925,1970
5432,1971
1997,1972
6005,1973
1818,1974
2163,1975
7593,1976
7889,1977
6750,1978
2495,1979
1971,1980
3254,1981
540,1982
4816,1983
4927,1984
2094,1985
635,1986
1539,1987
5443,1988
5937,1989
1557,1990
7684,1991
3453,1992
6999,1993
2724,1994
4958,1995
2599,1996
7195,1997
1111,1998
327,1999
3251,2000
1255,2001
6859,2002
7126,2003
5863,2004
3598,2005
7490,2006
6639,2007
1134,2008
7772,2009
7698,2010
2138,2011
5925,2012
5179,2013
3734,2014
3787,2015
7746,2016
1677,2017
6236,2018
107,2019
2848,2020
305,2021
6494,2022
7369,2023
2199,2024
581,2025
4149,2026
4118,2027
7443,2028
5249,2029
3901,2030
3412,2031
275,2032
7182,2033
691,2034
6104,2035
6974,2036
6471,2037
4289,2038
7979,2039
2621,2040
5581,2041
5516,2042
161,2043
6451,2044
2574,2045
5159,2046
3115,2047
1137,2048
1877,2049
1684,2050
1409,2051
3823,2052
1576,2053
630,2054
3066,2055
5439,2056
5788,2057
7177,2058
7341,2059
3599,2060
2260,2061
1276,2062
4350,2063
7764,2064
4848,2065
5558,2066
207,2067
6714,2068
2141,2069
2342,2070
1176,2071
3839,2072
5446,2073
3105,2074
6137,2075
2159,2076
7753,2077
3067,2078
421,2079
7604,2080
3849,2081
5001,2082
910,2083
4278,2084
2154,2085
5322,2086
670,2087
6084,2088
4869,2089
1699,2090
1358,2091
4409,2092
3533,2093
2513,2094
5383,2095
3439,2096
1888,2097
3649,2098
3740,2099
442,2100
7354,2101
2419,2102
2555,2103
7439,2104
2980,2105
2096,2106
1980,2107
7161,2108
4692,2109
3913,2110
2876,2111
1082,2112
2453,2113
7211,2114
5635,2115
1809,2116
4711,2117
384,2118
294,2119
297,2120
4205,2121
2261,2122
7099,2123
5436,2124
3257,2125
3447,2126
3414,2127
3060,2128
3385,2129
48,2130
780,2131
3996,2132
1396,2133
5604,2134
3494,2135
7361,2136
4083,2137
6632,2138
2773,2139
7023,2140
1881,2141
2755,2142
4543,2143
6051,2144
5402,2145
6417,2146
2463,2147
5791,2148
6446,2149
5814,2150
6013,2151
1798,2152
3345,2153
4542,2154
2819,2155
18,2156
1953,2157
3796,2158
6205,2159
3807,2160
638,2161
754,2162
7927,2163
2920,2164
5359,2165
2209,2166
1836,2167
4866,2168
5682,2169
2721,2170
5675,2171
5506,2172
160,2173
4424,2174
7236,2175
4583,2176
2677,2177
1086,2178
5121,2179
14,2180
7012,2181
4607,2182
1311,2183
4806,2184
2560,2185
7024,2186
962,2187
7045,2188
1214,2189
4783,2190
2231,2191
363,2192
1987,2193
5872,2194
7605,2195
1625,2196
3824,2197
3429,2198
6732,2199
4818,2200
7274,2201
2878,2202
127,2203
5447,2204
192,2205
5192,2206
6958,2207
1030,2208
2321,2209
4238,2210
6298,2211
6878,2212
5575,2213
4676,2214
5311,2215
356,2216
7767,2217
6398,2218
2188,2219
6131,2220
2050,2221
4804,2222
7632,2223
6150,2224
2718,2225
5444,2226
1468,2227
5573,2228
2448,2229
4626,2230
4125,2231
7816,2232
6867,2233
1685,2234
4793,2235
4259,2236
5652,2237
4905,2238
6951,2239
6428,2240
4367,2241
6334,2242
4184,2243
3600,2244
7500,2245
1395,2246
6182,2247
938,2248
1285,2249
6285,2250
1758,2251
3566,2252
1261,2253
5493,2254
4708,2255
6987,2256
3010,2257
1846,2258
5772,2259
823,2260
2198,2261
6862,2262
6384,2263
1324,2264
4710,2265
6286,2266
1529,2267
796,2268
4445,2269
2905,2270
2947,2271
5792,2272
2844,2273
7891,2274
4014,2275
2982,2276
267,2277
674,2278
7286,2279
4923,2280
7920,2281
2606,2282
176,2283
5888,2284
2,2285
6461,2286
1627,2287
6102,2288
2867,2289
2252,2290
5265,2291
7480,2292
6986,2293
6818,2294
1345,2295
680,2296
4743,2297
298,2298
2974,2299
2418,2300
3809,2301
4081,2302
3168,2303
6536,2304
7074,2305
6095,2306
2622,2307
3813,2308
1957,2309
778,2310
2672,2311
4028,2312
1540,2313
7803,2314
3250,2315
3993,2316
6628,2317
4829,2318
1359,2319
7342,2320
3025,2321
4153,2322
386,2323
5208,2324
475,2325
1203,2326
2241,2327
2333,2328
2225,2329
4922,2330
5878,2331
5473,2332
1267,2333
4098,2334
4862,2335
4860,2336
2520,2337
7718,2338
6720,2339
6910,2340
7172,2341
521,2342
218,2343
1927,2344
7755,2345
5384,2346
5229,2347
1609,2348
4300,2349
5730,2350
3912,2351
1298,2352
6135,2353
830,2354
4953,2355
7375,2356
5006,2357
2699,2358
3063,2359
1198,2360
6460,2361
3409,2362
341,2363
1643,2364
3923,2365
3441,2366
5313,2367
6136,2368
6752,2369
6824,2370
1264,2371
3689,2372
1228,2373
2262,2374
6781,2375
3829,2376
4721,2377
777,2378
32,2379
1197,2380
656,2381
719,2382
5113,2383
1454,2384
5723,2385
6875,2386
5587,2387
7413,2388
5906,2389
7373,2390
7743,2391
7170,2392
4354,2393
2444,2394
6185,2395
2426,2396
2269,2397
3416,2398
3192,2399
3135,2400
6851,2401
632,2402
4835,2403
6230,2404
508,2405
3061,2406
7825,2407
6948,2408
1330,2409
4203,2410
7171,2411
3542,2412
7243,2413
976,2414
3717,2415
3444,2416
7232,2417
5676,2418
289,2419
989,2420
940,2421
4189,2422
6797,2423
1551,2424
3435,2425
5889,2426
4315,2427
2767,2428
1183,2429
4741,2430
6712,2431
4643,2432
6189,2433
4897,2434
3040,2435
3736,2436
2185,2437
5139,2438
6673,2439
5150,2440
6715,2441
6075,2442
4284,2443
4010,2444
6769,2445
6480,2446
6021,2447
6364,2448
2618,2449
6926,2450
1160,2451
6085,2452
3971,2453
5590,2454
5714,2455
2662,2456
1704,2457
2350,2458
2204,2459
3889,2460
5720,2461
2425,2462
2026,2463
4698,2464
95,2465
3919,2466
7990,2467
3319,2468
4703,2469
5867,2470
1863,2471
3612,2472
865,2473
1887,2474
1940,2475
2715,2476
835,2477
2415,2478
2979,2479
5002,2480
6108,2481
273,2482
6921,2483
7527,2484
173,2485
181,2486
7452,2487
4875,2488
3249,2489
2815,2490
5916,2491
1918,2492
2602,2493
2712,2494
1810,2495
3614,2496
1489,2497
7980,2498
3118,2499
3592,2500
3020,2501
2007,2502
4846,2503
3728,2504
4653,2505
5743,2506
4585,2507
4174,2508
7865,2509
2194,2510
3290,2511
5668,2512
3150,2513
6484,2514
973,2515
300,2516
6260,2517
4121,2518
4484,2519
5116,2520
6711,2521
2890,2522
5852,2523
2242,2524
7805,2525
7978,2526
3501,2527
7169,2528
1598,2529
3313,2530
3011,2531
5423,2532
2365,2533
7817,2534
5599,2535
4124,2536
1917,2537
2955,2538
5459,2539
5074,2540
7955,2541
2855,2542
947,2543
4374,2544
5157,2545
5307,2546
1154,2547
2881,2548
3869,2549
3045,2550
