x,y
148,99
149,99
150,99
151,100
153,103
157,99
152,96
150,96
152,93
153,94
157,96
158,97
160,98
161,97
158,95
159,92
159,89
158,89
155,91
154,91
156,89
155,89
154,89
153,89
155,88
156,87
157,86
157,85
156,85
154,86
144,75
144,74
145,72
149,68
148,67
148,68
146,69
143,70
141,69
141,68
137,67
134,64
134,65
135,66
136,68
135,70
138,71
139,70
141,71
141,72
139,78
141,79
141,80
140,80
137,83
137,82
134,79
137,77
136,77
133,76
133,75
134,73
134,71
132,68
132,70
131,71
131,73
130,73
130,74
131,75
130,79
133,81
132,82
131,81
129,81
128,82
129,83
129,85
133,84
133,86
133,87
136,88
137,89
134,91
134,92
134,95
130,92
131,91
130,87
129,87
127,87
128,89
127,89
126,88
124,88
123,92
123,93
124,94
126,94
127,94
128,94
128,96
121,95
122,98
120,100
119,100
120,101
120,102
119,103
119,104
121,103
124,103
124,104
121,105
121,106
120,107
121,107
124,106
129,101
132,100
133,101
131,105
131,106
130,105
128,105
126,107
125,107
123,109
122,110
122,112
122,113
120,111
119,111
118,110
118,106
117,106
117,108
118,113
117,114
116,114
114,115
113,116
112,119
114,118
115,117
114,119
115,119
115,123
116,122
121,117
125,114
126,113
128,112
130,112
128,115
129,116
128,117
126,117
125,117
124,122
125,124
123,125
122,126
125,126
126,128
125,129
125,130
122,128
121,130
123,131
124,132
125,132
128,143
133,146
133,144
136,141
138,138
138,137
139,138
140,140
140,139
139,134
142,134
143,135
143,138
144,139
145,139
144,137
145,136
145,135
146,136
146,137
147,138
149,134
149,133
145,133
147,131
148,130
145,130
146,129
146,127
145,129
144,130
144,131
143,130
142,130
141,128
143,128
143,127
142,126
144,126
141,124
144,123
145,122
146,122
147,121
145,120
142,121
143,119
142,118
145,116
143,115
145,112
145,113
146,113
145,115
147,117
147,115
149,114
148,112
149,113
151,112
152,118
152,119
152,120
151,120
149,121
149,122
147,123
152,123
153,123
151,124
151,125
149,127
152,129
152,130
152,133
154,133
156,136
158,137
155,137
155,139
150,136
149,136
150,140
150,144
149,145
150,146
149,148
150,148
157,141
159,139
160,142
158,145
153,149
155,150
159,150
160,152
159,156
161,156
162,161
169,158
170,157
170,156
184,142
183,139
183,138
188,137
189,138
190,137
190,138
190,139
191,139
194,140
192,141
192,143
196,144
192,154
192,155
194,155
198,154
199,154
204,142
201,140
203,139
206,140
205,138
207,139
208,141
210,140
208,139
208,138
212,133
212,134
213,136
214,137
213,140
212,141
211,141
208,154
211,155
210,156
207,157
206,157
205,159
206,159
209,158
211,159
212,159
212,161
213,161
215,160
216,160
217,160
219,161
215,163
213,163
212,164
210,163
211,165
211,166
210,165
207,164
207,165
206,167
205,166
203,166
202,167
202,165
201,166
200,166
199,164
199,167
197,167
194,166
197,164
197,162
198,163
200,163
200,162
202,161
203,160
203,159
201,159
202,156
204,155
201,155
199,159
199,160
198,160
197,159
195,160
193,160
194,159
194,158
193,157
191,158
192,159
192,160
190,162
191,164
192,164
191,166
191,168
190,169
188,168
187,167
188,163
187,161
188,159
189,158
188,158
187,157
187,159
186,160
185,161
185,158
185,157
184,157
184,158
183,158
182,158
183,159
183,161
183,162
182,163
181,164
181,162
180,160
178,162
177,161
169,167
164,171
163,168
161,169
157,173
158,174
160,174
160,177
159,178
159,177
158,177
157,175
155,174
154,175
154,178
153,176
152,178
149,180
146,181
147,180
149,177
149,176
150,172
150,171
151,172
152,173
152,171
153,171
153,170
155,170
156,170
156,169
156,168
157,167
160,165
158,164
157,164
156,164
156,165
155,166
154,165
154,162
152,165
152,166
150,167
149,166
148,167
148,169
144,168
142,169
143,166
145,167
148,164
150,165
150,162
148,162
148,161
151,160
150,159
152,158
152,157
155,155
152,156
151,156
150,155
149,158
148,157
147,159
145,160
145,162
143,160
142,161
142,162
139,161
138,159
138,158
140,157
142,158
146,156
146,152
147,151
146,151
143,152
141,152
143,150
144,150
144,148
141,148
142,147
147,148
146,147
145,146
146,144
143,142
140,143
139,143
139,144
139,145
139,148
134,149
133,154
132,153
131,152
129,150
128,149
127,149
126,149
125,148
124,149
123,149
121,149
122,151
123,154
125,153
126,152
127,152
127,153
128,154
127,154
126,155
127,156
128,156
129,155
129,156
130,157
131,157
132,155
134,156
135,155
135,154
136,152
138,153
136,156
136,158
136,159
135,158
132,158
134,160
133,160
131,160
129,160
128,162
127,161
124,161
122,161
121,161
121,160
122,160
122,159
122,157
120,159
117,159
117,157
116,154
118,154
120,154
118,152
118,151
118,150
117,147
120,147
121,147
120,144
121,142
123,137
120,136
119,135
115,125
113,125
112,126
112,127
110,131
111,132
111,133
111,135
110,135
108,136
109,138
109,139
108,139
112,139
108,142
108,146
109,146
109,147
111,148
107,148
108,152
111,152
110,153
110,155
107,154
107,157
107,158
109,163
110,162
112,161
112,163
110,165
113,165
113,167
114,168
111,170
113,170
115,173
116,174
117,174
116,176
115,179
116,179
117,179
117,181
120,180
120,179
121,179
121,181
126,181
125,179
127,178
126,178
127,174
128,172
127,173
123,175
122,175
124,177
122,177
119,176
118,176
119,175
118,174
119,174
120,173
121,174
122,171
124,170
123,169
124,168
123,168
122,167
121,169
117,168
117,164
119,163
122,164
123,164
124,164
124,165
126,164
127,167
131,169
132,167
133,166
128,165
127,164
128,163
130,163
130,162
133,162
135,164
136,166
137,163
137,162
139,164
140,165
138,167
139,169
137,170
135,168
133,168
132,172
133,175
132,175
131,175
132,177
129,177
130,179
129,180
131,182
133,180
134,180
133,179
132,179
133,178
135,173
136,173
138,172
139,173
140,172
141,174
144,174
145,174
147,173
147,174
146,175
143,177
143,180
141,178
140,176
138,176
137,175
137,177
139,178
140,179
139,180
136,180
139,182
137,183
137,186
136,186
134,185
132,185
132,186
132,187
130,186
129,187
127,187
127,185
125,185
120,184
122,186
125,187
128,189
131,188
133,189
131,191
133,192
136,191
136,192
138,192
140,190
138,188
138,187
140,187
143,187
143,186
143,185
145,183
146,186
147,184
150,186
150,189
147,188
144,187
146,191
142,192
140,195
143,197
146,195
147,196
147,197
148,198
152,192
149,192
147,192
148,193
149,193
150,195
152,197
150,200
152,200
154,198
154,200
156,197
156,199
156,200
156,201
157,201
158,202
158,204
154,202
153,202
153,204
155,205
152,204
151,204
150,203
150,204
151,205
151,206
151,207
150,207
150,205
149,205
148,208
146,206
145,206
145,205
142,207
141,207
142,209
143,209
144,210
145,211
145,212
145,213
142,212
142,214
141,215
138,211
138,210
136,212
136,214
136,215
136,216
131,218
124,221
127,221
129,222
132,222
132,220
133,219
136,219
137,217
138,219
135,223
135,225
137,226
137,224
139,223
140,226
142,224
139,222
140,221
141,221
140,219
140,217
141,218
142,217
144,215
145,218
146,218
145,219
145,221
146,221
147,221
147,219
148,220
149,221
149,218
151,218
150,216
148,217
149,215
147,214
148,213
150,212
151,215
151,216
152,216
152,211
156,210
157,212
156,213
158,215
157,216
156,216
156,217
156,219
154,218
151,222
152,223
152,226
149,227
148,225
149,223
146,224
146,225
145,226
144,226
145,229
142,230
142,231
143,230
144,230
145,232
146,232
146,234
146,235
146,236
146,239
147,239
149,238
150,237
153,235
154,235
148,234
148,230
148,229
149,229
150,229
151,230
152,229
154,228
155,229
154,230
155,232
156,235
159,230
160,231
161,236
163,236
159,238
164,240
162,242
162,244
161,245
161,244
160,244
159,244
159,243
158,243
157,240
156,239
155,240
153,239
152,239
152,242
150,242
149,243
150,245
154,244
156,245
156,246
157,248
160,249
158,250
156,249
155,249
155,248
152,249
149,247
150,248
150,249
152,250
152,251
153,253
155,251
157,255
163,258
166,257
164,259
163,259
164,260
162,263
161,262
159,260
150,270
150,271
150,272
149,271
148,269
148,266
146,265
147,264
145,263
144,260
142,262
142,261
143,258
142,258
140,256
141,255
142,255
142,252
142,250
140,251
138,251
137,251
139,253
137,256
136,254
133,251
136,250
137,249
138,249
142,248
141,247
142,245
141,245
138,246
136,247
135,247
131,249
131,245
130,245
130,244
132,243
131,240
133,239
135,237
139,238
140,239
138,241
137,243
138,242
141,240
142,238
141,238
141,235
139,235
138,236
136,235
137,234
136,234
139,232
141,233
141,232
138,230
140,229
138,229
136,227
134,226
134,232
133,230
129,226
127,227
128,228
128,230
130,231
131,231
129,233
130,234
132,235
130,236
130,239
127,237
128,235
125,234
124,234
125,232
125,231
123,230
122,230
125,227
123,227
117,227
119,225
121,225
119,227
119,229
120,230
120,233
119,233
118,235
117,238
116,236
116,235
118,233
115,230
113,227
111,229
110,229
111,230
112,230
112,231
111,232
112,233
114,233
115,233
114,234
112,234
110,233
109,232
109,233
107,233
106,233
104,231
104,234
103,234
101,234
99,234
100,235
103,236
104,237
106,235
109,236
110,238
113,238
112,239
111,239
110,240
110,241
107,240
106,239
106,238
105,239
104,240
107,242
106,242
104,243
102,240
102,239
101,238
99,238
99,239
100,241
99,241
97,245
96,240
95,238
94,237
94,236
92,236
93,240
92,241
90,243
90,241
89,239
89,240
88,242
85,240
85,242
83,243
83,244
86,243
88,246
93,246
93,247
88,248
87,248
86,247
86,250
84,247
84,248
82,250
82,249
81,247
82,246
81,246
80,246
79,247
79,246
80,242
79,243
78,244
75,245
74,246
72,248
73,249
74,250
77,248
79,249
77,250
78,250
79,250
80,251
82,252
82,253
80,254
77,253
76,253
76,256
78,256
77,257
76,257
75,259
74,258
75,257
75,256
73,256
74,253
73,252
71,252
70,253
69,253
67,253
70,255
72,256
73,258
72,259
69,257
69,260
66,260
65,262
65,261
64,261
63,255
62,254
61,256
60,258
58,258
59,259
58,260
60,261
62,262
63,263
62,264
61,264
59,262
57,261
58,264
57,267
55,265
54,265
51,269
53,271
55,270
56,270
57,270
59,271
60,270
62,266
66,266
64,269
61,272
61,273
60,272
60,273
59,274
60,275
59,276
55,275
56,273
55,273
53,273
53,274
52,276
50,275
48,273
47,276
46,277
46,278
46,279
45,281
47,282
49,281
50,277
51,277
50,279
53,280
54,280
56,280
56,283
53,283
54,283
54,286
52,285
51,287
51,288
51,290
49,289
47,286
45,285
43,286
43,287
44,288
43,289
42,291
41,291
41,292
43,291
45,292
47,291
48,293
47,296
46,297
43,296
43,295
41,295
40,296
42,296
41,297
41,299
43,300
43,301
43,302
42,301
39,301
38,300
38,301
37,304
38,303
39,303
42,305
40,306
41,307
41,308
38,310
38,312
39,311
40,311
41,312
41,315
40,316
38,315
37,315
37,314
37,313
36,312
35,313
36,315
37,317
38,318
39,321
40,321
42,319
44,319
45,321
44,321
44,322
45,324
46,322
46,321
46,319
45,318
47,316
45,315
44,316
44,314
43,313
43,307
45,307
45,308
48,309
48,307
46,306
49,305
49,304
48,303
48,304
47,304
46,303
44,302
45,300
45,299
47,298
48,297
48,298
49,298
50,298
49,296
52,293
89,316
89,317
90,321
91,320
91,317
92,316
93,314
91,314
91,315
90,315
90,314
89,312
88,311
90,310
90,309
92,308
92,307
95,304
93,303
88,304
88,302
87,301
86,299
90,301
91,301
90,300
92,298
94,298
93,301
94,300
95,300
96,302
96,300
96,298
98,298
98,296
101,297
103,296
104,296
103,294
101,295
93,293
88,292
87,293
85,288
89,291
93,292
99,287
100,286
97,281
101,285
100,287
100,288
100,289
100,290
99,291
100,291
101,292
102,298
100,300
104,301
113,298
114,298
116,299
117,299
122,297
123,296
124,294
126,294
125,295
124,297
120,301
121,302
123,304
119,308
119,310
116,307
114,307
109,306
108,308
109,308
111,308
112,317
113,317
114,316
116,316
117,315
120,313
121,314
119,319
119,320
121,319
123,317
124,320
126,319
128,318
130,318
131,313
132,310
130,309
129,309
129,308
128,308
126,305
128,305
129,305
129,304
130,304
130,303
131,303
133,302
129,298
131,296
131,298
133,300
136,299
137,299
139,301
138,303
138,307
139,307
140,310
141,310
144,311
141,312
138,309
137,312
137,311
136,309
134,310
134,311
135,319
135,321
137,321
138,321
140,321
141,318
143,318
144,316
142,316
142,314
144,315
145,315
158,313
160,306
161,306
161,305
160,303
163,301
163,298
162,298
162,297
164,295
165,293
166,293
166,292
166,291
166,290
167,291
169,294
173,296
171,297
167,298
168,299
166,299
165,298
164,301
164,302
165,301
167,302
166,304
163,309
165,310
165,311
164,313
164,314
163,313
162,314
162,316
164,317
163,319
161,318
158,318
156,320
156,321
159,321
158,323
158,324
155,322
154,323
154,324
154,325
153,325
154,326
155,328
153,331
155,332
155,330
156,328
158,326
159,326
160,326
161,321
162,321
164,322
165,325
165,326
163,327
163,328
163,330
162,330
161,330
161,332
160,332
158,334
160,334
161,335
159,337
159,338
159,340
157,340
158,343
159,342
160,341
162,342
162,338
163,338
162,336
163,336
176,344
176,343
178,341
180,342
180,341
181,341
182,339
184,340
184,342
181,344
179,345
178,345
177,346
175,347
174,345
172,347
170,347
169,347
170,349
172,350
166,354
163,355
162,357
161,354
161,351
160,352
157,353
158,356
159,356
158,357
157,360
156,359
154,354
151,353
149,354
150,356
149,357
149,359
149,362
147,364
147,366
145,365
144,366
144,367
143,367
142,368
142,366
141,367
141,366
140,364
142,364
142,363
144,362
145,362
147,361
151,361
152,361
152,358
156,350
160,349
162,345
160,345
159,346
157,346
155,345
153,348
152,347
151,350
150,349
150,345
152,344
153,344
153,343
155,343
153,341
156,338
155,336
155,335
151,335
139,326
137,325
137,328
136,328
135,331
134,331
134,333
131,333
129,331
131,330
129,328
130,327
129,324
126,325
127,328
126,330
127,330
128,330
128,334
126,333
126,332
124,332
124,333
124,334
122,334
120,334
120,337
118,337
118,338
117,338
117,337
118,334
116,334
116,332
115,331
117,330
118,328
118,326
120,324
119,322
117,323
118,324
118,325
115,327
114,329
112,327
110,329
110,331
108,327
109,325
107,323
108,320
108,318
110,317
108,317
107,316
105,319
106,321
104,320
103,317
102,318
104,316
105,313
105,311
104,306
104,305
103,306
103,307
103,308
101,308
99,306
101,313
100,313
97,309
96,311
94,310
94,311
95,312
95,313
96,316
98,317
98,318
98,319
97,320
95,320
96,322
94,323
96,324
95,325
94,326
95,326
96,327
98,326
99,327
101,326
102,326
101,323
102,322
103,324
104,323
105,326
102,328
103,329
104,329
106,329
106,330
103,333
99,334
98,331
97,331
95,333
95,331
95,330
94,329
93,328
93,330
92,331
92,329
91,328
92,326
90,324
89,323
89,324
88,326
89,327
88,328
89,329
88,329
87,328
85,328
84,328
84,327
85,327
85,326
85,323
83,325
83,326
83,327
82,328
85,329
87,331
87,332
89,333
90,333
91,334
91,335
92,335
94,335
95,335
95,337
91,337
90,339
89,338
88,335
88,333
87,334
87,335
84,335
82,335
82,337
84,337
86,339
83,340
83,342
82,342
80,343
81,343
86,344
86,345
87,344
89,345
90,346
88,342
89,342
92,343
94,341
96,341
96,342
95,340
95,339
96,339
99,338
98,340
98,342
98,344
99,344
99,345
98,346
99,348
102,348
100,349
94,355
92,356
91,358
94,358
95,356
97,356
102,361
102,360
102,359
105,352
106,353
107,354
108,353
107,351
111,353
110,356
112,357
113,357
107,361
105,363
109,363
115,361
114,358
116,357
117,359
118,359
117,360
117,362
119,363
121,363
119,365
122,365
123,367
125,366
124,370
126,369
127,369
128,369
130,369
135,368
136,368
138,370
134,369
133,371
133,373
130,372
127,372
128,374
127,374
126,376
125,374
123,374
122,373
119,375
115,376
112,376
113,380
109,380
108,382
107,381
105,383
103,380
102,380
101,382
101,381
101,379
102,378
103,379
106,379
110,376
112,371
110,370
109,370
107,370
107,371
104,370
101,368
98,366
98,368
98,369
95,375
95,376
98,381
98,383
97,384
97,386
96,386
96,385
94,384
93,385
93,384
91,385
90,381
92,375
91,377
89,378
88,374
86,375
83,375
82,375
80,375
86,380
86,381
89,381
89,382
86,383
85,382
83,382
82,382
79,380
78,381
80,382
85,384
85,386
86,386
89,386
87,388
85,390
81,391
80,389
79,389
79,392
74,393
74,394
73,394
71,392
70,393
70,394
70,395
70,396
69,394
68,394
66,393
66,392
63,393
64,392
64,390
66,391
67,391
68,392
69,391
71,389
72,389
72,390
73,391
74,389
73,388
73,386
74,386
74,387
76,387
77,387
77,386
78,383
77,383
76,381
76,383
75,385
72,383
74,381
73,380
70,382
71,383
69,384
68,384
66,384
66,385
65,387
63,386
64,383
66,383
66,381
68,380
67,380
65,380
64,380
63,380
68,377
70,377
70,375
71,376
72,376
74,375
78,377
78,376
77,375
71,373
72,368
70,368
70,369
68,369
68,368
67,370
64,368
67,373
66,374
65,373
64,375
62,375
62,373
62,371
62,370
61,371
60,372
57,369
56,368
55,367
58,366
54,364
54,363
58,361
58,362
59,362
59,361
60,360
60,361
62,367
64,366
67,366
71,366
72,365
72,366
72,367
74,368
76,367
76,366
84,366
85,366
91,368
91,367
92,365
89,364
83,364
77,364
76,364
68,360
65,360
69,358
68,357
68,356
70,359
72,358
77,356
81,353
83,353
84,354
86,352
91,353
89,354
88,354
87,354
83,357
80,356
79,351
78,352
75,352
74,353
74,352
71,354
72,350
74,350
77,342
76,342
73,346
71,346
72,344
71,344
70,343
69,343
68,348
44,336
43,340
42,340
39,341
38,342
36,341
37,340
38,337
37,337
35,336
37,336
39,335
41,333
44,334
44,332
43,331
45,328
43,327
40,330
39,329
38,328
38,329
37,334
36,334
36,331
36,329
35,327
36,325
37,325
36,324
38,322
36,321
35,318
34,315
33,317
32,319
32,322
34,323
33,323
34,325
32,325
31,325
30,327
31,327
31,328
30,328
30,330
32,332
32,333
31,333
30,332
29,332
28,333
30,335
31,337
30,337
28,338
28,341
28,342
29,341
30,341
29,343
31,339
32,339
33,338
33,339
33,340
34,341
33,341
32,342
32,344
32,345
34,344
35,346
35,347
35,348
36,349
36,348
40,344
42,346
42,348
40,347
40,348
39,350
41,352
40,355
38,352
37,351
37,353
36,354
36,353
35,353
36,352
35,350
34,351
31,351
29,348
31,347
31,345
26,344
25,345
28,347
27,347
26,347
26,349
27,349
27,350
29,350
27,353
29,354
28,355
30,356
29,357
26,356
26,357
23,354
24,357
24,358
23,358
22,358
23,359
23,360
24,362
26,361
26,362
27,362
29,360
29,361
30,361
34,359
35,359
36,358
38,359
37,361
36,363
33,365
33,364
30,362
29,363
28,363
27,364
26,365
26,366
29,366
29,367
28,368
26,367
25,368
24,369
23,370
23,366
23,365
22,365
21,366
21,367
21,370
20,370
18,369
18,372
19,372
19,373
16,377
16,379
20,377
24,378
23,377
22,376
23,372
24,372
24,375
25,374
26,375
26,374
29,369
30,369
30,370
32,367
32,370
31,373
31,374
30,376
29,379
27,378
27,379
25,380
