x,y
142,73
141,72
142,70
141,67
140,68
139,67
138,68
137,69
136,68
137,67
136,67
135,67
135,65
137,64
134,64
132,61
131,59
131,60
133,63
134,65
133,68
134,69
132,68
132,69
133,70
132,72
130,70
129,69
130,67
129,67
129,66
129,62
128,62
126,62
125,61
126,63
127,65
127,66
128,68
128,70
127,69
126,70
125,70
127,72
127,73
127,74
126,74
126,75
125,76
125,74
125,73
123,68
124,68
125,67
124,67
123,67
123,65
121,64
122,66
122,67
121,67
121,66
120,66
120,67
119,67
119,66
118,66
117,66
117,65
119,63
117,61
116,64
115,64
115,65
114,65
114,66
113,66
112,66
110,67
110,66
108,65
109,64
110,63
111,62
111,61
113,64
113,62
115,61
113,59
114,58
114,57
113,56
111,55
109,55
107,56
106,58
105,58
104,58
106,60
107,60
110,57
110,58
109,59
108,61
110,62
109,62
108,62
107,63
107,62
104,61
104,62
103,63
104,64
106,65
107,66
105,66
105,67
106,68
105,68
104,68
104,67
104,66
103,66
103,67
103,68
102,68
99,65
101,64
100,63
99,64
98,63
97,65
96,67
96,68
99,69
99,70
98,70
97,71
96,71
95,72
95,73
93,70
93,68
91,68
90,69
89,69
88,70
87,71
85,72
89,71
89,72
90,72
92,73
92,75
91,75
90,76
90,75
90,74
89,74
89,75
88,76
88,78
87,78
86,78
86,77
86,76
87,75
85,76
84,76
84,77
83,76
81,76
81,75
81,74
81,73
81,72
80,71
80,72
81,71
83,71
81,69
78,67
76,68
77,68
78,69
79,70
77,71
77,72
76,73
75,73
75,74
74,74
74,73
74,71
71,73
69,73
69,74
70,74
73,75
75,76
77,76
78,74
79,74
78,76
80,75
80,76
81,78
82,79
81,81
80,80
78,81
77,81
77,82
76,82
74,82
76,80
76,79
75,78
73,79
72,78
71,80
73,80
72,82
71,82
69,81
69,82
68,82
68,80
69,78
70,77
69,77
69,75
68,75
66,75
65,76
63,75
63,76
64,77
64,78
65,78
64,79
66,80
65,81
64,81
62,82
62,81
63,80
62,80
62,78
62,77
61,78
60,77
58,77
59,78
58,79
59,79
60,80
59,82
57,81
57,80
57,79
56,78
55,76
53,76
53,75
54,72
54,74
55,74
55,75
57,74
58,75
59,75
60,74
59,73
58,73
56,72
57,71
56,70
58,70
58,69
56,68
56,67
55,66
56,66
56,65
58,66
59,66
60,65
61,64
62,65
62,64
63,64
64,64
63,65
62,66
63,67
63,68
62,67
62,68
61,68
61,69
60,70
60,72
62,74
62,72
63,72
67,72
67,71
66,71
66,70
67,70
67,69
66,69
66,68
65,68
66,67
66,66
68,67
68,68
69,71
73,70
73,69
74,69
74,68
72,67
71,67
70,67
69,67
68,66
68,65
66,64
67,62
68,61
71,60
70,59
70,58
72,57
72,56
71,54
70,53
69,54
69,55
68,55
66,53
66,54
65,55
66,57
64,59
63,59
65,60
66,60
64,61
59,60
59,61
58,62
58,63
59,64
58,65
57,65
57,64
56,60
57,59
56,58
55,58
54,59
55,60
55,61
53,62
52,61
50,63
53,64
54,65
52,65
50,65
49,65
48,65
48,66
47,68
48,68
50,67
51,69
51,70
49,71
49,72
47,73
45,73
46,70
43,70
43,72
40,71
39,69
39,68
40,68
40,67
45,67
45,65
44,63
45,63
46,62
47,62
48,63
49,61
48,59
48,58
47,58
47,57
49,57
49,59
52,58
53,58
52,57
51,56
51,55
52,55
53,54
50,53
50,52
51,51
52,52
53,51
52,50
53,50
54,49
54,48
55,50
57,49
56,52
57,52
58,52
59,53
60,53
59,54
57,53
56,54
56,55
54,56
55,56
56,57
57,56
58,57
60,57
60,56
61,55
63,55
62,54
62,53
61,52
63,52
63,51
64,50
63,50
60,50
60,48
58,47
57,46
58,46
60,45
60,44
61,41
63,40
62,43
63,44
63,46
64,47
64,48
66,48
67,48
68,49
68,47
68,46
69,45
67,45
67,44
68,43
65,41
64,41
64,40
65,38
65,40
66,41
68,41
69,42
70,42
71,41
70,44
72,44
73,44
73,42
73,41
74,42
75,43
77,41
77,39
79,38
76,38
74,38
68,38
67,37
71,35
73,34
74,35
76,36
77,35
77,36
78,36
78,35
78,34
79,34
79,35
80,34
81,34
82,33
81,33
80,33
78,32
79,32
80,32
81,32
82,31
83,32
83,33
86,32
87,33
86,34
88,35
87,35
86,35
86,36
84,36
83,36
86,37
88,38
87,40
87,43
86,43
85,41
84,42
83,41
81,40
81,41
80,42
81,42
81,43
83,43
82,44
82,46
86,47
87,46
86,46
86,44
85,44
83,45
82,45
79,46
79,44
77,44
75,44
76,45
77,47
76,48
74,46
73,46
72,46
71,46
71,49
70,50
68,51
72,52
73,51
73,50
74,51
75,50
76,51
75,52
77,53
77,54
76,54
74,56
74,57
75,56
77,58
78,60
77,60
75,61
74,60
73,61
72,61
71,63
72,64
73,64
73,65
75,66
76,67
76,66
76,65
77,62
78,63
80,62
79,60
80,60
81,60
80,59
79,58
78,57
78,56
79,55
79,54
78,52
78,50
79,49
79,48
82,49
81,51
80,53
81,54
81,55
82,56
83,56
83,55
85,55
85,54
83,52
83,51
84,51
83,50
84,48
85,48
86,52
87,52
87,53
87,55
87,54
87,50
88,50
89,49
90,51
91,50
92,49
93,48
93,49
95,49
95,50
96,51
93,50
93,51
92,51
93,53
92,53
95,53
94,55
93,55
90,54
89,56
90,58
91,58
90,59
89,59
88,60
89,61
88,63
87,62
87,61
88,58
87,57
86,58
85,58
84,58
86,61
83,60
84,63
83,64
84,64
81,64
81,65
83,66
85,65
86,64
86,63
87,64
86,67
85,67
86,68
89,66
89,64
91,65
93,65
94,65
95,65
94,64
93,63
93,59
95,60
96,61
96,59
95,58
94,57
95,56
95,55
96,55
96,54
97,54
98,53
97,56
98,59
99,59
99,60
98,61
101,61
101,59
101,58
102,57
100,55
102,54
102,55
104,55
104,54
104,51
102,49
101,48
99,52
100,52
100,51
100,50
100,49
99,49
99,50
97,50
98,49
99,47
97,47
97,46
96,47
95,47
94,47
93,46
92,46
91,46
92,45
92,44
93,44
95,45
96,44
94,43
95,41
94,42
93,42
92,43
91,44
91,43
89,42
89,41
90,41
91,40
92,41
92,40
91,39
91,37
92,37
93,35
91,35
91,33
90,32
89,32
89,30
91,29
93,28
94,28
94,29
94,30
95,28
97,29
95,31
93,31
94,33
95,32
95,33
95,34
97,33
97,35
98,35
96,36
95,37
94,36
93,37
94,38
95,38
96,39
97,38
98,42
98,43
99,42
100,41
99,40
100,39
101,40
102,40
102,41
103,41
104,40
105,40
106,43
105,43
102,44
101,45
104,46
103,47
102,47
102,46
104,45
106,44
106,45
107,46
106,46
105,48
107,49
108,50
107,50
106,50
106,52
106,53
109,54
110,53
111,53
114,55
114,54
113,52
112,52
113,51
115,51
115,50
113,49
113,48
112,49
111,48
109,48
110,47
112,46
112,45
111,44
108,44
108,42
110,42
112,44
114,43
116,43
119,43
120,44
120,45
119,45
116,44
113,45
114,45
114,46
115,46
115,48
117,48
118,48
118,50
119,50
118,51
117,52
118,53
118,55
115,56
116,56
117,59
118,58
121,57
122,59
123,61
121,62
120,59
120,57
120,56
121,55
120,54
120,53
120,51
120,50
121,49
123,51
123,53
124,52
125,52
126,55
126,56
125,55
124,55
124,56
124,58
125,58
126,57
129,59
129,58
129,57
130,55
131,54
128,53
127,53
127,52
125,50
126,49
124,48
126,48
128,48
128,49
129,50
131,51
131,52
133,52
134,52
135,51
136,52
133,53
132,55
134,56
133,56
133,58
136,58
137,57
135,57
135,56
137,55
139,55
140,54
141,54
141,55
142,55
143,54
144,53
142,52
140,50
142,50
142,49
140,47
138,48
137,48
137,49
132,49
131,48
130,48
131,47
133,48
134,47
138,45
139,44
138,44
137,44
138,43
137,42
135,43
135,42
135,41
133,41
134,43
133,43
134,45
133,45
132,43
131,43
130,44
131,42
129,41
127,44
129,46
127,45
127,46
126,45
125,45
122,44
123,41
124,42
125,42
126,42
124,41
127,40
127,39
127,38
128,37
125,38
124,39
124,38
125,37
126,35
124,34
124,32
123,32
121,32
119,31
120,32
120,33
122,34
122,35
123,35
121,39
120,38
119,38
120,36
118,35
118,34
116,35
115,35
115,36
117,36
117,39
118,40
116,41
115,39
114,39
113,40
113,41
112,40
112,38
111,38
111,37
112,37
114,36
114,33
113,32
113,33
112,33
110,32
110,33
108,35
108,37
108,39
106,37
107,35
106,33
104,33
104,35
104,38
102,38
102,37
100,37
101,36
101,35
102,34
100,33
99,32
99,30
100,31
103,30
105,31
106,31
105,30
104,29
102,29
99,26
101,26
102,26
105,28
106,28
106,27
107,27
108,27
108,30
108,31
109,31
109,29
110,29
112,29
112,27
113,27
115,28
116,29
118,29
117,30
116,31
115,30
114,29
113,29
110,27
108,25
108,24
110,24
115,25
116,25
115,23
118,23
118,24
119,27
119,25
119,23
120,22
120,23
120,24
121,24
122,24
122,22
124,22
124,26
122,27
123,28
125,28
126,28
126,26
127,24
128,25
129,24
129,23
129,22
131,21
131,23
131,25
132,25
133,24
134,24
134,27
134,28
133,29
132,27
131,26
130,26
129,26
130,28
128,27
128,28
127,29
126,30
129,30
130,30
129,31
128,34
129,35
130,32
132,31
132,33
133,33
134,33
135,32
135,33
132,35
133,34
130,36
131,37
130,38
130,39
132,39
133,38
134,38
136,38
135,37
135,36
137,35
137,34
139,36
141,36
141,37
139,38
137,39
138,40
140,40
143,38
143,40
142,40
139,42
140,43
143,42
144,43
144,42
144,41
145,42
146,42
146,39
148,39
149,39
148,38
149,36
148,35
147,35
146,37
145,37
145,36
143,35
145,34
145,33
146,32
145,31
141,33
140,34
139,32
139,31
138,30
137,30
136,28
137,27
137,26
136,26
137,24
136,23
135,22
138,21
137,23
139,25
140,27
141,26
141,25
142,24
142,23
141,21
142,21
143,21
143,24
144,25
147,22
147,23
148,22
149,22
149,25
152,23
152,25
151,26
150,26
151,27
150,28
149,29
148,29
146,26
146,27
145,27
143,27
143,28
142,30
143,30
144,30
145,29
147,31
148,30
148,31
150,32
150,33
150,34
151,33
151,32
152,32
152,31
151,30
152,29
153,29
153,28
154,27
156,27
156,28
155,29
156,30
157,31
154,31
154,32
153,32
154,34
156,34
158,37
157,38
156,38
156,37
155,36
154,36
153,36
151,36
151,38
153,37
153,38
155,40
154,40
152,40
153,41
154,42
153,42
150,42
148,41
148,42
148,43
147,43
145,46
144,46
145,48
146,49
147,48
147,49
148,51
148,53
149,50
151,50
150,49
149,47
148,47
150,45
151,46
153,44
154,46
154,45
155,45
155,44
156,45
157,45
155,43
156,42
156,41
158,42
159,42
160,41
161,41
159,40
159,39
158,39
157,40
157,39
159,38
161,39
162,41
162,40
163,39
163,38
164,38
165,37
162,36
163,35
162,34
161,34
159,32
160,31
161,31
162,30
163,29
162,25
160,27
160,26
158,26
156,24
157,25
157,28
159,28
159,27
161,27
162,28
163,28
165,26
166,25
165,29
166,29
169,28
170,26
170,27
171,28
173,28
174,28
174,29
175,29
176,29
175,30
175,31
174,32
173,33
173,34
169,33
166,31
166,32
165,33
165,35
170,36
168,38
169,38
170,38
171,38
172,38
173,40
172,39
171,39
171,40
171,41
170,41
169,41
169,43
168,45
168,41
167,41
166,42
165,42
165,41
164,42
165,43
166,43
164,45
165,45
166,46
165,47
167,48
165,49
163,49
162,48
161,46
161,43
160,43
160,44
159,44
158,46
157,47
159,48
160,50
158,51
159,51
160,52
161,52
160,53
158,53
158,54
159,55
159,56
161,55
161,57
160,57
160,58
159,57
156,56
155,56
156,54
157,53
156,52
155,53
154,52
154,50
156,49
154,49
154,48
153,49
152,50
153,51
152,53
151,55
152,55
153,55
150,56
151,57
151,58
153,57
154,57
153,58
155,59
155,60
154,60
155,62
154,62
153,61
152,59
151,59
151,61
151,62
150,61
148,61
148,60
147,57
148,56
147,55
145,56
143,55
144,57
142,59
142,60
141,60
141,58
139,59
137,59
136,61
137,61
139,61
139,60
140,60
140,62
140,64
141,64
142,64
142,63
143,61
143,64
144,65
145,65
144,63
144,62
148,62
148,63
150,64
149,66
147,65
147,66
146,68
146,69
147,69
149,68
148,70
149,70
150,69
151,66
153,66
152,64
153,63
154,65
155,63
156,64
157,65
156,65
155,66
157,67
155,68
153,71
154,71
155,71
155,69
156,68
156,69
157,70
158,70
157,71
159,73
159,75
161,76
162,76
161,72
161,71
162,70
161,69
161,70
160,71
159,69
159,68
161,67
160,66
159,65
158,64
160,65
161,65
163,64
162,62
161,61
161,62
160,62
160,61
160,60
159,60
158,59
159,59
160,59
161,59
162,59
162,57
163,57
163,58
165,58
165,59
163,60
164,60
164,62
165,64
166,64
166,65
167,63
168,63
169,61
169,62
170,64
171,66
170,68
169,68
168,67
168,68
167,68
165,67
164,67
162,67
165,72
166,71
167,71
168,73
170,71
172,71
173,70
171,69
173,67
174,66
174,65
175,70
176,69
176,68
177,67
178,67
177,66
177,65
176,64
179,64
179,61
178,61
177,60
177,59
176,60
174,61
173,62
175,63
174,63
171,64
171,63
171,61
170,61
171,60
172,60
171,59
169,59
170,58
172,57
173,56
174,55
173,55
172,54
171,54
170,55
168,56
169,57
167,59
167,57
166,55
163,54
162,53
165,53
167,51
168,53
168,54
170,53
171,53
173,52
171,52
170,51
169,51
170,50
171,50
170,49
169,49
168,48
170,47
171,47
172,47
173,48
173,46
172,45
172,44
173,45
174,45
174,42
175,42
175,43
176,43
178,46
178,45
178,42
178,41
177,42
176,41
177,40
177,39
178,39
179,39
179,38
178,38
177,38
176,38
174,39
174,38
174,35
177,35
179,36
178,35
178,33
180,33
183,33
182,34
183,36
181,36
180,42
181,41
183,41
184,40
183,39
184,38
184,39
186,36
186,35
186,34
187,36
189,37
188,38
187,40
185,42
182,44
181,44
182,45
181,46
182,46
182,47
183,47
184,48
185,48
185,49
184,51
183,50
182,49
181,50
181,49
176,47
175,46
175,48
175,49
176,48
177,49
177,50
175,51
177,51
179,53
177,53
176,54
175,53
175,54
178,57
179,57
179,56
181,56
183,54
184,55
181,59
183,59
184,59
185,60
186,61
185,62
183,61
183,63
181,63
181,64
180,65
181,65
183,65
184,64
185,65
185,66
183,66
182,67
183,67
181,67
180,66
179,67
181,69
179,70
180,71
185,69
186,69
185,70
188,71
185,72
184,72
184,73
182,75
185,74
185,75
186,76
185,77
184,77
184,79
183,79
183,80
183,81
185,82
186,81
185,80
186,78
186,77
187,78
188,77
187,76
189,74
189,72
193,73
192,71
193,71
195,67
194,67
194,66
193,65
192,65
192,67
190,67
190,68
189,68
190,66
187,65
188,62
188,61
187,61
188,60
188,59
190,60
190,58
189,58
189,57
188,57
187,57
187,58
186,59
186,58
187,55
186,55
184,53
185,53
188,53
188,52
190,54
192,55
193,55
194,53
193,52
196,50
194,49
194,48
193,49
192,51
189,51
191,48
190,49
188,50
187,49
188,49
186,48
187,45
189,46
190,45
192,45
193,44
192,42
193,42
194,42
194,43
196,44
197,42
195,41
193,39
192,39
191,41
190,40
189,39
190,38
190,37
191,36
192,38
194,37
195,37
195,38
195,39
197,39
199,40
199,41
201,42
200,43
201,43
201,44
202,44
202,45
204,45
203,46
202,46
200,46
199,45
198,46
197,46
198,48
197,49
198,49
201,49
201,50
202,50
202,49
203,48
204,48
203,49
203,51
205,50
208,52
207,52
206,53
208,54
207,54
205,53
204,55
203,54
203,56
201,56
200,57
200,56
200,55
199,54
198,52
197,53
197,54
197,55
197,56
195,55
195,56
194,56
197,58
196,60
195,59
195,60
195,61
194,59
193,58
192,57
193,59
193,60
194,61
194,62
193,63
193,64
196,65
197,62
197,61
197,60
200,62
199,63
198,63
199,64
198,65
198,66
199,66
198,68
199,68
199,69
200,70
202,69
203,71
205,69
204,69
203,67
201,67
202,64
204,65
205,66
206,66
206,65
207,66
207,63
207,61
203,62
203,59
200,59
200,58
201,58
202,58
203,57
204,59
205,59
206,58
206,59
207,59
207,58
207,56
208,56
210,57
209,59
210,58
212,57
214,56
213,57
213,58
211,59
213,60
212,63
211,63
209,62
209,65
209,67
210,66
212,66
213,65
214,66
214,64
215,63
216,63
216,62
215,62
215,59
216,59
217,59
219,61
220,61
222,62
222,63
223,63
224,65
225,65
226,66
227,67
224,67
223,69
224,71
223,70
222,70
223,67
222,66
221,66
222,64
221,64
220,64
216,66
216,67
217,67
219,68
218,68
218,69
219,69
220,70
217,70
217,69
216,69
215,69
215,71
214,72
214,71
214,70
212,70
210,69
210,68
208,69
206,70
207,71
210,72
207,73
208,73
209,73
210,73
211,74
210,75
211,75
212,74
213,74
213,75
214,77
215,77
217,76
218,76
218,75
216,74
218,73
219,74
219,75
220,75
222,74
221,77
220,79
221,82
222,80
223,80
222,79
223,78
222,77
223,77
224,77
225,77
224,76
225,74
228,71
229,70
230,73
231,74
228,74
229,76
229,77
227,78
226,77
224,79
225,79
229,80
226,81
226,82
228,83
229,84
227,85
228,86
230,86
231,86
231,83
230,83
230,82
231,81
230,79
230,76
231,76
233,76
233,78
234,77
235,77
236,80
234,82
233,82
233,83
233,84
234,83
236,83
238,83
237,85
237,86
236,86
235,85
234,86
235,87
235,88
237,87
238,87
240,88
238,89
237,90
240,90
238,92
242,92
241,93
241,95
242,97
241,97
240,96
239,96
239,95
236,97
236,96
236,95
235,95
235,94
237,93
236,91
235,91
234,92
232,89
232,88
231,87
231,88
230,88
229,89
230,89
231,91
232,91
233,93
233,95
231,93
228,94
229,97
232,97
232,98
232,99
234,97
235,98
234,98
234,99
233,101
234,103
232,103
230,103
231,100
231,99
230,99
230,101
229,101
229,102
228,102
227,102
227,103
227,104
226,104
226,105
225,104
225,105
225,106
227,105
228,106
229,106
228,109
225,112
225,111
224,110
223,112
222,111
223,108
224,107
221,107
220,107
219,106
219,107
218,108
220,109
219,110
219,111
220,112
220,113
218,112
218,111
217,107
216,108
215,108
212,110
213,109
214,107
212,106
210,106
208,106
207,105
208,105
208,104
209,105
210,105
210,103
213,105
213,104
212,103
213,102
215,102
214,104
215,104
217,105
216,102
217,103
218,103
219,104
220,103
220,104
220,105
222,105
223,105
222,102
223,102
225,102
225,101
226,100
226,99
226,98
225,99
224,98
223,97
221,101
219,101
216,99
218,99
220,99
221,95
221,94
219,94
221,93
223,93
224,95
226,94
225,93
227,92
226,91
227,91
228,90
227,89
226,90
225,90
223,89
224,88
226,86
226,85
225,85
222,85
221,84
220,85
219,84
218,84
218,81
217,82
215,82
216,84
217,84
217,85
217,86
219,86
219,87
219,88
220,89
222,90
220,92
219,91
219,90
217,93
216,91
216,92
215,91
216,89
217,89
216,88
215,86
214,90
213,90
212,91
211,91
210,92
210,89
210,88
211,88
212,88
209,87
210,86
211,85
212,86
213,85
214,84
213,84
212,83
211,82
209,82
212,80
214,81
214,80
213,78
213,77
212,77
212,76
210,77
210,76
209,76
209,75
207,75
206,75
205,74
204,75
203,76
205,75
206,76
206,78
209,78
209,80
208,80
207,82
206,80
205,81
204,81
203,80
204,79
205,79
204,78
203,77
203,78
202,80
201,80
201,78
201,77
200,77
198,79
198,78
198,75
198,74
200,76
201,75
202,73
203,73
204,73
204,72
203,72
202,72
200,73
198,72
198,71
197,71
196,72
196,73
195,73
194,73
195,75
194,76
195,77
194,77
193,78
193,79
192,78
192,77
192,76
191,77
190,77
191,78
191,80
190,81
190,82
191,82
193,82
193,80
194,80
194,81
195,84
195,85
196,85
198,85
197,84
197,82
198,82
199,81
200,82
201,82
201,84
201,85
202,84
205,83
206,83
206,86
207,86
206,87
203,87
202,88
201,87
201,88
199,89
200,89
202,89
203,89
202,91
204,92
206,90
206,89
208,88
208,90
208,91
207,91
207,93
207,94
208,94
209,94
210,94
213,94
214,95
212,96
211,96
211,97
213,100
211,100
210,100
210,101
208,100
207,99
209,99
208,98
207,97
209,96
208,95
206,96
205,93
203,94
202,97
200,94
200,93
199,91
199,90
198,91
196,90
197,90
198,89
196,88
196,87
193,88
192,87
191,85
193,85
192,84
189,84
189,85
189,86
189,87
188,87
187,88
186,88
187,87
187,85
186,85
187,82
186,83
186,84
185,84
184,85
184,88
182,88
182,86
181,86
180,87
180,84
181,82
181,81
179,82
178,84
179,86
178,86
177,86
177,85
175,86
175,85
174,85
173,85
171,87
170,87
170,86
171,84
172,85
172,84
172,83
172,82
174,83
176,84
177,84
177,82
177,81
176,81
174,81
174,80
175,80
177,79
177,78
176,77
178,76
179,77
179,79
181,79
180,78
180,77
179,76
178,75
179,74
176,73
175,72
176,75
175,74
173,74
173,73
172,72
171,73
171,74
171,75
172,75
173,75
175,77
174,78
172,78
172,79
172,80
170,80
169,80
170,79
169,78
170,77
168,75
167,76
166,76
165,77
166,79
167,78
167,79
167,80
166,81
169,82
167,83
167,85
166,84
164,84
